index,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Cancelled
140201,548382,84898F,,-2,2011-03-30 16:46:00,0.0,,United Kingdom,False
140211,548385,22168,,-19,2011-03-30 16:47:00,0.0,,United Kingdom,False
140281,548394,82494L,cracked,-39,2011-03-30 17:18:00,0.0,,United Kingdom,False
140282,548395,22194,,-9,2011-03-30 17:20:00,0.0,,United Kingdom,False
140283,548396,22719,sold as 22467,-25,2011-03-30 17:21:00,0.0,,United Kingdom,False
140284,548397,21195,,-30,2011-03-30 17:23:00,0.0,,United Kingdom,False
140285,548398,22482,,-66,2011-03-30 17:24:00,0.0,,United Kingdom,False
140353,548402,21040,,-5,2011-03-31 09:26:00,0.0,,United Kingdom,False
142004,548536,90010B,,-50,2011-03-31 17:34:00,0.0,,United Kingdom,False
142005,548537,90173,,-28,2011-03-31 17:35:00,0.0,,United Kingdom,False
142008,548540,90035A,,-9,2011-03-31 17:51:00,0.0,,United Kingdom,False
142584,548615,16010,,-7,2011-04-01 11:47:00,0.0,,United Kingdom,False
142631,548620,84313B,Damaged,-32,2011-04-01 11:53:00,0.0,,United Kingdom,False
142797,548646,21472,,-140,2011-04-01 13:15:00,0.0,,United Kingdom,False
142989,548662,82494L,,-180,2011-04-01 14:31:00,0.0,,United Kingdom,False
143301,548675,85185D,,-2,2011-04-01 16:39:00,0.0,,United Kingdom,False
143302,548676,72800F,,-5,2011-04-01 16:40:00,0.0,,United Kingdom,False
143303,548677,72781,,-30,2011-04-01 16:40:00,0.0,,United Kingdom,False
143304,548678,35015,,-9,2011-04-01 16:41:00,0.0,,United Kingdom,False
143305,548679,72793,,-3,2011-04-01 16:42:00,0.0,,United Kingdom,False
143306,548680,72800D,,-18,2011-04-01 16:43:00,0.0,,United Kingdom,False
143308,548682,72789,,-2,2011-04-01 16:44:00,0.0,,United Kingdom,False
143310,548684,72798C,,-2,2011-04-01 16:46:00,0.0,,United Kingdom,False
143311,548685,85018B,,-2,2011-04-01 16:47:00,0.0,,United Kingdom,False
143342,548693,22720,,-60,2011-04-01 17:25:00,0.0,,United Kingdom,False
145256,548886,85118,,-6,2011-04-04 15:23:00,0.0,,United Kingdom,False
145257,548887,35824B,,-8,2011-04-04 15:24:00,0.0,,United Kingdom,False
145258,548888,84726,,-14,2011-04-04 15:25:00,0.0,,United Kingdom,False
145259,548889,84875A,,-17,2011-04-04 15:26:00,0.0,,United Kingdom,False
145260,548890,84876C,,-19,2011-04-04 15:26:00,0.0,,United Kingdom,False
145735,548897,47570B,,-70,2011-04-04 16:22:00,0.0,,United Kingdom,False
146237,548980,22114,,-194,2011-04-05 12:21:00,0.0,,United Kingdom,False
146360,548986,21210,,-177,2011-04-05 12:46:00,0.0,,United Kingdom,False
146469,548989,72799F,,-46,2011-04-05 13:19:00,0.0,,United Kingdom,False
146599,548999,84743C,damages,-26,2011-04-05 14:34:00,0.0,,United Kingdom,False
146600,549000,35972,,-45,2011-04-05 14:35:00,0.0,,United Kingdom,False
146601,549001,84845D,,-5,2011-04-05 14:35:00,0.0,,United Kingdom,False
146604,549004,21274,,-3,2011-04-05 14:37:00,0.0,,United Kingdom,False
146605,549005,16020C,,-5,2011-04-05 14:37:00,0.0,,United Kingdom,False
146606,549006,84508B,,-23,2011-04-05 14:38:00,0.0,,United Kingdom,False
146627,549008,21281,,-31,2011-04-05 14:38:00,0.0,,United Kingdom,False
146628,549009,21474,,-8,2011-04-05 14:39:00,0.0,,United Kingdom,False
146629,549010,21684,,-62,2011-04-05 14:39:00,0.0,,United Kingdom,False
146630,549011,62096B,,-8,2011-04-05 14:41:00,0.0,,United Kingdom,False
146977,549028,84569A,,-18,2011-04-05 17:02:00,0.0,,United Kingdom,False
146978,549029,84569B,,-17,2011-04-05 17:03:00,0.0,,United Kingdom,False
146979,549030,84520B,,-61,2011-04-05 17:03:00,0.0,,United Kingdom,False
146980,549031,10134,,-19,2011-04-05 17:04:00,0.0,,United Kingdom,False
146981,549032,20778,,-6,2011-04-05 17:06:00,0.0,,United Kingdom,False
146982,549033,16254,,-5,2011-04-05 17:08:00,0.0,,United Kingdom,False
146984,549035,72051S,,-15,2011-04-05 17:09:00,0.0,,United Kingdom,False
146985,549036,84993B,,-54,2011-04-05 17:09:00,0.0,,United Kingdom,False
146986,549037,84569C,,-37,2011-04-05 17:09:00,0.0,,United Kingdom,False
146987,549038,84569D,,-70,2011-04-05 17:10:00,0.0,,United Kingdom,False
146993,549042,21681,,-2,2011-04-05 17:24:00,0.0,,United Kingdom,False
146994,549043,84990,,-24,2011-04-05 17:26:00,0.0,,United Kingdom,False
147787,549132,20756,,-70,2011-04-06 15:22:00,0.0,,United Kingdom,False
147788,549133,20759,,-52,2011-04-06 15:22:00,0.0,,United Kingdom,False
147789,549134,20758,,-54,2011-04-06 15:22:00,0.0,,United Kingdom,False
147791,549136,21414,,-3,2011-04-06 15:23:00,0.0,,United Kingdom,False
147792,549137,84459B,,-7,2011-04-06 15:24:00,0.0,,United Kingdom,False
147794,549139,22988,,-91,2011-04-06 15:26:00,0.0,,United Kingdom,False
147797,549142,35650,,-24,2011-04-06 15:26:00,0.0,,United Kingdom,False
147798,549143,84597C,,-17,2011-04-06 15:27:00,0.0,,United Kingdom,False
147799,549144,21416,,-14,2011-04-06 15:28:00,0.0,,United Kingdom,False
147801,549146,85017A,,-10,2011-04-06 15:29:00,0.0,,United Kingdom,False
147802,549147,20773,,-4,2011-04-06 15:30:00,0.0,,United Kingdom,False
147826,549149,35649,,-43,2011-04-06 15:31:00,0.0,,United Kingdom,False
147827,549150,79336,,-47,2011-04-06 15:32:00,0.0,,United Kingdom,False
148080,549156,17013D,,-9,2011-04-06 17:11:00,0.0,,United Kingdom,False
148081,549157,21511,,-9,2011-04-06 17:13:00,0.0,,United Kingdom,False
148082,549158,21910,,-1,2011-04-06 17:13:00,0.0,,United Kingdom,False
148083,549159,22052,,-25,2011-04-06 17:14:00,0.0,,United Kingdom,False
148084,549160,81953P,,-7,2011-04-06 17:15:00,0.0,,United Kingdom,False
148085,549161,21518,,-31,2011-04-06 17:15:00,0.0,,United Kingdom,False
148089,549164,16169P,,-75,2011-04-06 17:20:00,0.0,,United Kingdom,False
148090,549165,35815P,,-63,2011-04-06 17:20:00,0.0,,United Kingdom,False
148092,549167,84846A,,-8,2011-04-06 17:24:00,0.0,,United Kingdom,False
148093,549168,21161,,-10,2011-04-06 17:24:00,0.0,,United Kingdom,False
148106,549170,82545A,,-4,2011-04-06 17:25:00,0.0,,United Kingdom,False
148107,549171,84251F,,-2,2011-04-06 17:26:00,0.0,,United Kingdom,False
148108,549172,21637,,-139,2011-04-06 17:27:00,0.0,,United Kingdom,False
148109,549173,84218,,-2,2011-04-06 17:28:00,0.0,,United Kingdom,False
148110,549174,21160,,-7,2011-04-06 17:30:00,0.0,,United Kingdom,False
148111,549175,21171,,-30,2011-04-06 17:30:00,0.0,,United Kingdom,False
148112,549176,35603B,,-12,2011-04-06 17:31:00,0.0,,United Kingdom,False
148114,549178,47502,,-19,2011-04-06 17:33:00,0.0,,United Kingdom,False
148115,549179,84007,,-3,2011-04-06 17:34:00,0.0,,United Kingdom,False
148116,549180,84522,,-30,2011-04-06 17:34:00,0.0,,United Kingdom,False
148563,549244,79331,,-3,2011-04-07 11:53:00,0.0,,United Kingdom,False
149043,549264,21337,,-21,2011-04-07 12:45:00,0.0,,United Kingdom,False
149044,549266,84593,,-5,2011-04-07 12:45:00,0.0,,United Kingdom,False
149046,549267,46037A,,-5,2011-04-07 12:46:00,0.0,,United Kingdom,False
149047,549268,84856S,,-7,2011-04-07 12:47:00,0.0,,United Kingdom,False
149050,549270,84856L,,-27,2011-04-07 12:48:00,0.0,,United Kingdom,False
149051,549271,62096B,,-2,2011-04-07 12:48:00,0.0,,United Kingdom,False
150144,549326,21738,,-5,2011-04-08 10:45:00,0.0,,United Kingdom,False
150146,549328,51008,,-110,2011-04-08 10:49:00,0.0,,United Kingdom,False
150147,549329,84989A,,-1,2011-04-08 10:49:00,0.0,,United Kingdom,False
150148,549330,84251J,,-28,2011-04-08 10:53:00,0.0,,United Kingdom,False
150149,549331,40018F,,-22,2011-04-08 10:54:00,0.0,,United Kingdom,False
150150,549332,84864A,,-2,2011-04-08 10:55:00,0.0,,United Kingdom,False
150151,549340,20774,,-11,2011-04-08 11:02:00,0.0,,United Kingdom,False
150152,549342,35818B,,-53,2011-04-08 11:06:00,0.0,,United Kingdom,False
150153,549343,72815,,-3,2011-04-08 11:07:00,0.0,,United Kingdom,False
150154,549344,21825,,-14,2011-04-08 11:08:00,0.0,,United Kingdom,False
150156,549346,22033,,-50,2011-04-08 11:10:00,0.0,,United Kingdom,False
150158,549348,84251B,,-60,2011-04-08 11:13:00,0.0,,United Kingdom,False
150159,549349,10123G,,-38,2011-04-08 11:13:00,0.0,,United Kingdom,False
150160,549350,84597B,,-13,2011-04-08 11:14:00,0.0,,United Kingdom,False
150161,549351,85006,,-21,2011-04-08 11:14:00,0.0,,United Kingdom,False
150169,549355,84899F,,-5,2011-04-08 11:21:00,0.0,,United Kingdom,False
150220,549371,84921,,-17,2011-04-08 11:27:00,0.0,,United Kingdom,False
150239,549373,85008,,-2,2011-04-08 11:28:00,0.0,,United Kingdom,False
150240,549374,20775,,-29,2011-04-08 11:29:00,0.0,,United Kingdom,False
150241,549375,20863,,-6,2011-04-08 11:29:00,0.0,,United Kingdom,False
150349,549426,22078,,-201,2011-04-08 11:55:00,0.0,,United Kingdom,False
150350,549427,22797,damages,-12,2011-04-08 11:56:00,0.0,,United Kingdom,False
150594,549455,84858C,,-10,2011-04-08 14:18:00,0.0,,United Kingdom,False
150595,549456,47341A,,-6,2011-04-08 14:19:00,0.0,,United Kingdom,False
150596,549457,47344B,,-16,2011-04-08 14:19:00,0.0,,United Kingdom,False
150597,549458,62097B,,-6,2011-04-08 14:19:00,0.0,,United Kingdom,False
150599,549460,20716,,-82,2011-04-08 14:20:00,0.0,,United Kingdom,False
150600,549461,20731,,-16,2011-04-08 14:20:00,0.0,,United Kingdom,False
150601,549462,84910A,,-16,2011-04-08 14:21:00,0.0,,United Kingdom,False
150602,549463,84919,,-17,2011-04-08 14:21:00,0.0,,United Kingdom,False
150603,549464,20701,,-6,2011-04-08 14:21:00,0.0,,United Kingdom,False
150604,549465,84415B,,-5,2011-04-08 14:22:00,0.0,,United Kingdom,False
150605,549466,20816,,-11,2011-04-08 14:22:00,0.0,,United Kingdom,False
150616,549470,46775D,,-8,2011-04-08 14:28:00,0.0,,United Kingdom,False
150627,549506,22415,,-31,2011-04-08 15:07:00,0.0,,United Kingdom,False
150628,549510,84559B,,-158,2011-04-08 15:08:00,0.0,,United Kingdom,False
150629,549514,20820,,-3,2011-04-08 15:09:00,0.0,,United Kingdom,False
151033,549527,21620,mystery! Only ever imported 1800,-1479,2011-04-08 16:03:00,0.0,,United Kingdom,False
151034,549528,21422,,-55,2011-04-08 16:44:00,0.0,,United Kingdom,False
151035,549529,21830,"MERCHANT CHANDLER CREDIT ERROR, STO",-576,2011-04-08 16:56:00,0.0,,United Kingdom,False
151038,549531,21622,POSSIBLE DAMAGES OR LOST?,-750,2011-04-08 17:05:00,0.0,,United Kingdom,False
152856,549695,84751B,,-24,2011-04-11 13:50:00,0.0,,United Kingdom,False
154122,549846,21100,Damaged,-6,2011-04-12 14:30:00,0.0,,United Kingdom,False
154152,549848,84531A,,-34,2011-04-12 14:51:00,0.0,,United Kingdom,False
154153,549849,84531B,,-23,2011-04-12 14:51:00,0.0,,United Kingdom,False
154656,549935,35915C,damaged,-43,2011-04-13 11:16:00,0.0,,United Kingdom,False
154799,549948,37488A,damaged,-1,2011-04-13 12:55:00,0.0,,United Kingdom,False
154835,549950,37487B,Damaged,-6,2011-04-13 12:57:00,0.0,,United Kingdom,False
154860,549952,37482P,Damaged,-93,2011-04-13 13:05:00,0.0,,United Kingdom,False
156350,550133,85099F,,-1092,2011-04-14 13:49:00,0.0,,United Kingdom,False
156618,550153,85167B,DAMAGED,-1,2011-04-14 14:44:00,0.0,,United Kingdom,False
165021,550753,84763,Display,-150,2011-04-20 11:53:00,0.0,,United Kingdom,False
165032,550757,16202B,,-9,2011-04-20 12:08:00,0.0,,United Kingdom,False
165033,550758,85017A,,-8,2011-04-20 12:09:00,0.0,,United Kingdom,False
165034,550759,21087,,-7,2011-04-20 12:09:00,0.0,,United Kingdom,False
165035,550760,84750B,,-4,2011-04-20 12:09:00,0.0,,United Kingdom,False
165037,550762,85030,,-9,2011-04-20 12:10:00,0.0,,United Kingdom,False
165038,550763,84666,,-5,2011-04-20 12:11:00,0.0,,United Kingdom,False
165448,550800,22458,Missing,-65,2011-04-20 14:48:00,0.0,,United Kingdom,False
166266,550908,20827,damages,-68,2011-04-21 12:39:00,0.0,,United Kingdom,False
166486,550922,22784,damages,-25,2011-04-21 14:29:00,0.0,,United Kingdom,False
166619,550943,21316,,-5,2011-04-21 15:51:00,0.0,,United Kingdom,False
166626,550945,79329,,-2,2011-04-21 15:52:00,0.0,,United Kingdom,False
166836,550954,47013A,damaged,-2,2011-04-21 16:18:00,0.0,,United Kingdom,False
167057,550970,82599,,-11,2011-04-21 17:02:00,0.0,,United Kingdom,False
168324,551019,22467,wrong code?,-100,2011-04-26 11:19:00,0.0,,United Kingdom,False
168325,551020,22719,wrong code,-110,2011-04-26 11:19:00,0.0,,United Kingdom,False
169160,551168,85068,,-4,2011-04-26 16:06:00,0.0,,United Kingdom,False
169680,551201,16015,,-620,2011-04-27 11:33:00,0.0,,United Kingdom,False
169715,551243,51020B,adjust,-53,2011-04-27 11:49:00,0.0,,United Kingdom,False
170484,551302,48189,damaged,-18,2011-04-27 14:55:00,0.0,,United Kingdom,False
170537,551323,21398,damages,-9,2011-04-27 15:31:00,0.0,,United Kingdom,False
170541,551326,85017A,,-2,2011-04-27 15:51:00,0.0,,United Kingdom,False
170542,551327,84228,crushed,-4,2011-04-27 16:01:00,0.0,,United Kingdom,False
170543,551328,21320,,-23,2011-04-27 16:08:00,0.0,,United Kingdom,False
171492,551422,22084,,-150,2011-04-28 14:11:00,0.0,,United Kingdom,False
171573,551429,10002,,-3,2011-04-28 15:05:00,0.0,,United Kingdom,False
171574,551430,20966,,-3,2011-04-28 15:06:00,0.0,,United Kingdom,False
171575,551431,44091A,,-2,2011-04-28 15:06:00,0.0,,United Kingdom,False
171576,551432,21923,,-5,2011-04-28 15:06:00,0.0,,United Kingdom,False
171577,551433,21784,,-2,2011-04-28 15:07:00,0.0,,United Kingdom,False
171578,551434,20896,,-5,2011-04-28 15:07:00,0.0,,United Kingdom,False
171579,551435,20825,,-5,2011-04-28 15:08:00,0.0,,United Kingdom,False
171713,551441,85136B,,-4,2011-04-28 15:50:00,0.0,,United Kingdom,False
171714,551442,85060,,-4,2011-04-28 15:50:00,0.0,,United Kingdom,False
171715,551443,35920,,-4,2011-04-28 15:51:00,0.0,,United Kingdom,False
171716,551444,35809B,,-4,2011-04-28 15:58:00,0.0,,United Kingdom,False
171720,551446,35594,,-4,2011-04-28 15:58:00,0.0,,United Kingdom,False
171721,551447,35004C,,-4,2011-04-28 15:59:00,0.0,,United Kingdom,False
171722,551448,22734,,-4,2011-04-28 15:59:00,0.0,,United Kingdom,False
171723,551449,22525,,-4,2011-04-28 16:00:00,0.0,,United Kingdom,False
171724,551450,21410,,-4,2011-04-28 16:00:00,0.0,,United Kingdom,False
171725,551451,21330,,-4,2011-04-28 16:01:00,0.0,,United Kingdom,False
171726,551452,84715,,-3,2011-04-28 16:01:00,0.0,,United Kingdom,False
171727,551453,82494L,,-3,2011-04-28 16:01:00,0.0,,United Kingdom,False
171728,551454,78027,,-3,2011-04-28 16:02:00,0.0,,United Kingdom,False
171729,551455,37333,,-1,2011-04-28 16:03:00,0.0,,United Kingdom,False
171730,551456,22795,,-3,2011-04-28 16:03:00,0.0,,United Kingdom,False
171731,551457,22719,,-3,2011-04-28 16:04:00,0.0,,United Kingdom,False
171733,551459,22173,,-30,2011-04-28 16:04:00,0.0,,United Kingdom,False
171735,551461,21806,,-3,2011-04-28 16:05:00,0.0,,United Kingdom,False
172692,551553,22521,,-90,2011-05-03 10:15:00,0.0,,United Kingdom,False
172693,551554,22720,,-4,2011-05-03 10:19:00,0.0,,United Kingdom,False
172861,551565,85135A,,-7,2011-05-03 11:10:00,0.0,,United Kingdom,False
172867,551568,21038,,-6,2011-05-03 11:12:00,0.0,,United Kingdom,False
172868,551569,85226C,,-6,2011-05-03 11:13:00,0.0,,United Kingdom,False
172869,551570,85189,,-6,2011-05-03 11:13:00,0.0,,United Kingdom,False
172870,551571,47591A,,-6,2011-05-03 11:14:00,0.0,,United Kingdom,False
172871,551572,37424,,-6,2011-05-03 11:15:00,0.0,,United Kingdom,False
172872,551573,22726,,-5,2011-05-03 11:15:00,0.0,,United Kingdom,False
172873,551574,21692,,-6,2011-05-03 11:16:00,0.0,,United Kingdom,False
172874,551575,21412,,-6,2011-05-03 11:16:00,0.0,,United Kingdom,False
172876,551577,90100,,-5,2011-05-03 11:19:00,0.0,,United Kingdom,False
172877,551578,90037D,,-5,2011-05-03 11:19:00,0.0,,United Kingdom,False
172878,551579,85098B,,-5,2011-05-03 11:20:00,0.0,,United Kingdom,False
172879,551580,85084,,-5,2011-05-03 11:20:00,0.0,,United Kingdom,False
172881,551582,84857A,,-5,2011-05-03 11:21:00,0.0,,United Kingdom,False
172882,551583,84482,,-5,2011-05-03 11:21:00,0.0,,United Kingdom,False
172913,551586,21120,,-6,2011-05-03 11:24:00,0.0,,United Kingdom,False
172919,551589,21854,,-2,2011-05-03 11:30:00,0.0,,United Kingdom,False
173241,551663,84548,,-70,2011-05-03 12:34:00,0.0,,United Kingdom,False
173242,551664,20933,,-3,2011-05-03 12:34:00,0.0,,United Kingdom,False
173265,551666,84750A,,-10,2011-05-03 12:35:00,0.0,,United Kingdom,False
173267,551668,22444,,-10,2011-05-03 12:37:00,0.0,,United Kingdom,False
173269,551671,20734,,-10,2011-05-03 12:38:00,0.0,,United Kingdom,False
173271,551672,84631,,-4,2011-05-03 12:39:00,0.0,,United Kingdom,False
173272,551673,79192A,,-9,2011-05-03 12:39:00,0.0,,United Kingdom,False
173325,551689,22625,,-9,2011-05-03 13:35:00,0.0,,United Kingdom,False
173326,551690,21143,,-9,2011-05-03 13:35:00,0.0,,United Kingdom,False
173352,551695,22467,,-8,2011-05-03 13:37:00,0.0,,United Kingdom,False
173392,551700,85144,,-38,2011-05-03 14:13:00,0.0,,United Kingdom,False
173393,551701,84683,,-2,2011-05-03 14:15:00,0.0,,United Kingdom,False
173409,551704,22656,,-2,2011-05-03 14:33:00,0.0,,United Kingdom,False
173410,551705,22655,damages/showroom etc,-11,2011-05-03 14:35:00,0.0,,United Kingdom,False
173848,551722,20975,,-170,2011-05-03 16:50:00,0.0,,United Kingdom,False
173849,551723,22136,,-23,2011-05-03 16:51:00,0.0,,United Kingdom,False
174044,551735,21656,samples,-19,2011-05-04 10:25:00,0.0,,United Kingdom,False
174654,551837,79164,damages/credits from ASOS.,-1512,2011-05-04 13:23:00,0.0,,United Kingdom,False
174655,551838,35609A,,-51,2011-05-04 13:31:00,0.0,,United Kingdom,False
177228,552050,84916,,-32,2011-05-06 10:08:00,0.0,,United Kingdom,False
177289,552052,84917,,-8,2011-05-06 10:10:00,0.0,,United Kingdom,False
177998,552214,84872A,,-12,2011-05-06 15:11:00,0.0,,United Kingdom,False
177999,552215,17096,,-41,2011-05-06 15:12:00,0.0,,United Kingdom,False
178000,552216,21363,,-19,2011-05-06 15:12:00,0.0,,United Kingdom,False
178012,552218,84406B,,-38,2011-05-06 15:15:00,0.0,,United Kingdom,False
178013,552219,22073,,-56,2011-05-06 15:16:00,0.0,,United Kingdom,False
178015,552221,21043,,-38,2011-05-06 15:20:00,0.0,,United Kingdom,False
178016,552222,21974,,-45,2011-05-06 15:22:00,0.0,,United Kingdom,False
178017,552223,22524,,-49,2011-05-06 15:24:00,0.0,,United Kingdom,False
178018,552224,84766,,-37,2011-05-06 15:25:00,0.0,,United Kingdom,False
178019,552225,22775,,-40,2011-05-06 15:26:00,0.0,,United Kingdom,False
178020,552226,22035,,-160,2011-05-06 15:26:00,0.0,,United Kingdom,False
178022,552228,84912B,,-93,2011-05-06 15:29:00,0.0,,United Kingdom,False
180618,552331,22667,damaged,-30,2011-05-09 10:24:00,0.0,,United Kingdom,False
181042,552443,22796,Not rcvd in 10/11/2010 delivery,-360,2011-05-09 13:05:00,0.0,,United Kingdom,False
183217,552653,22926,,-48,2011-05-10 14:12:00,0.0,,United Kingdom,False
185113,552733,23059,Thrown away-rusty,-2376,2011-05-11 10:48:00,0.0,,United Kingdom,False
185149,552763,21137,,-25,2011-05-11 11:33:00,0.0,,United Kingdom,False
185167,552766,22084,,-56,2011-05-11 11:41:00,0.0,,United Kingdom,False
185168,552767,79164,,-47,2011-05-11 11:42:00,0.0,,United Kingdom,False
185169,552768,22087,,-26,2011-05-11 11:43:00,0.0,,United Kingdom,False
187583,552979,35970,,-217,2011-05-12 14:49:00,0.0,,United Kingdom,False
188515,553041,22521,,-9,2011-05-13 09:01:00,0.0,,United Kingdom,False
189299,553147,84879,damaged,-160,2011-05-13 13:58:00,0.0,,United Kingdom,False
192166,553391,37370,sold as set/6 by dotcom,-786,2011-05-16 16:42:00,0.0,,United Kingdom,False
192289,553394,15058A,wet/rusty,-30,2011-05-16 16:47:00,0.0,,United Kingdom,False
192290,553395,15058C,wet/rusty,-30,2011-05-16 16:47:00,0.0,,United Kingdom,False
192291,553396,22423,damages,-21,2011-05-16 16:48:00,0.0,,United Kingdom,False
192293,553398,37370,damages/dotcom?,-590,2011-05-16 17:07:00,0.0,,United Kingdom,False
192294,553399,84789,,-2,2011-05-16 17:08:00,0.0,,United Kingdom,False
192295,553400,20803,damages,-40,2011-05-16 17:09:00,0.0,,United Kingdom,False
192296,553401,22060,,-16,2011-05-16 17:10:00,0.0,,United Kingdom,False
192434,553413,21259,,-51,2011-05-17 09:45:00,0.0,,United Kingdom,False
193997,553548,75131,,-48,2011-05-17 15:57:00,0.0,,United Kingdom,False
194509,553651,46126A,,-23,2011-05-18 11:06:00,0.0,,United Kingdom,False
194510,553652,20826,,-168,2011-05-18 11:06:00,0.0,,United Kingdom,False
194638,553659,20967,,-77,2011-05-18 11:47:00,0.0,,United Kingdom,False
195793,553743,21318,,-62,2011-05-19 09:44:00,0.0,,United Kingdom,False
195794,553744,85141,,-7,2011-05-19 09:44:00,0.0,,United Kingdom,False
198214,554017,22520,,-101,2011-05-20 13:15:00,0.0,,United Kingdom,False
198242,554020,22518,,-30,2011-05-20 13:17:00,0.0,,United Kingdom,False
198243,554021,20886,,-65,2011-05-20 13:18:00,0.0,,United Kingdom,False
198245,554023,82613B,,-71,2011-05-20 13:20:00,0.0,,United Kingdom,False
198246,554024,20998,,-11,2011-05-20 13:21:00,0.0,,United Kingdom,False
200352,554128,84563A,damaged,-4,2011-05-23 09:26:00,0.0,,United Kingdom,False
200446,554133,84596J,,-3,2011-05-23 09:46:00,0.0,,United Kingdom,False
200562,554143,79030G,damages,-413,2011-05-23 10:40:00,0.0,,United Kingdom,False
200563,554144,79030D,damages,-664,2011-05-23 10:42:00,0.0,,United Kingdom,False
200564,554145,84313C,,-12,2011-05-23 10:43:00,0.0,,United Kingdom,False
201252,554276,22966,,-58,2011-05-23 13:19:00,0.0,,United Kingdom,False
201488,554287,22700,smashed,-48,2011-05-23 14:17:00,0.0,,United Kingdom,False
201551,554299,20975,,-39,2011-05-23 14:28:00,0.0,,United Kingdom,False
201738,554311,84743C,,-16,2011-05-23 15:28:00,0.0,,United Kingdom,False
201739,554312,84741C,,-2,2011-05-23 15:28:00,0.0,,United Kingdom,False
201740,554313,21144,,-63,2011-05-23 15:28:00,0.0,,United Kingdom,False
201741,554314,85195,,-13,2011-05-23 15:29:00,0.0,,United Kingdom,False
201752,554316,21195,,-1,2011-05-23 15:29:00,0.0,,United Kingdom,False
201753,554317,85198,,-11,2011-05-23 15:29:00,0.0,,United Kingdom,False
201754,554318,84535A,,-65,2011-05-23 15:30:00,0.0,,United Kingdom,False
201755,554319,47574B,,-13,2011-05-23 15:31:00,0.0,,United Kingdom,False
201756,554320,16053,,-102,2011-05-23 15:32:00,0.0,,United Kingdom,False
201757,554321,16244B,,-5,2011-05-23 15:32:00,0.0,,United Kingdom,False
201841,554328,21609,,-46,2011-05-23 16:49:00,0.0,,United Kingdom,False
202089,554360,22524,,-13,2011-05-24 09:59:00,0.0,,United Kingdom,False
202495,554432,85132A,damaged,-97,2011-05-24 12:16:00,0.0,,United Kingdom,False
202599,554488,84913A,,-75,2011-05-24 13:35:00,0.0,,United Kingdom,False
203752,554551,47566B,reverse previous adjustment,-1300,2011-05-25 09:58:00,0.0,,United Kingdom,False
203761,554553,47566B,incorrectly credited C550456 see 47,-1300,2011-05-25 09:59:00,0.0,,United Kingdom,False
203839,554559,16151A,,-2,2011-05-25 10:28:00,0.0,,United Kingdom,False
204598,554675,20903,,-33,2011-05-25 16:01:00,0.0,,United Kingdom,False
204599,554676,71143,,-31,2011-05-25 16:03:00,0.0,,United Kingdom,False
204601,554678,85086A,,-30,2011-05-25 16:03:00,0.0,,United Kingdom,False
204602,554679,35916A,,-21,2011-05-25 16:04:00,0.0,,United Kingdom,False
204603,554680,35916B,,-21,2011-05-25 16:04:00,0.0,,United Kingdom,False
204604,554681,35916C,,-32,2011-05-25 16:04:00,0.0,,United Kingdom,False
205953,554852,21272,?,-212,2011-05-27 09:24:00,0.0,,United Kingdom,False
206179,554907,40003,,-11,2011-05-27 11:45:00,0.0,,United Kingdom,False
206311,554928,21763,,-3,2011-05-27 13:03:00,0.0,,United Kingdom,False
210959,555330,84804A,wet damaged,-125,2011-06-02 11:11:00,0.0,,United Kingdom,False
210960,555331,84800L,wet damaged,-144,2011-06-02 11:11:00,0.0,,United Kingdom,False
210961,555332,84801A,wet damaged,-48,2011-06-02 11:11:00,0.0,,United Kingdom,False
210962,555333,84805B,wet damaged,-96,2011-06-02 11:12:00,0.0,,United Kingdom,False
210963,555334,84805A,wet damaged,-96,2011-06-02 11:12:00,0.0,,United Kingdom,False
210964,555335,84804B,,-96,2011-06-02 11:13:00,0.0,,United Kingdom,False
211571,555387,22276,,-59,2011-06-02 15:30:00,0.0,,United Kingdom,False
211593,555391,22501,,-10,2011-06-02 16:29:00,0.0,,United Kingdom,False
212679,555503,84313C,damaged,-1,2011-06-03 15:39:00,0.0,,United Kingdom,False
212681,555505,79030G,Water damaged,-16,2011-06-03 15:48:00,0.0,,United Kingdom,False
212682,555506,21397,damaged,-57,2011-06-03 16:03:00,0.0,,United Kingdom,False
216129,555821,21399,,-116,2011-06-07 12:01:00,0.0,,United Kingdom,False
216130,555822,35809A,,-13,2011-06-07 12:04:00,0.0,,United Kingdom,False
216131,555823,47021G,,-52,2011-06-07 12:06:00,0.0,,United Kingdom,False
216132,555824,21043,,-12,2011-06-07 12:06:00,0.0,,United Kingdom,False
216276,555838,22966,,-6,2011-06-07 12:37:00,0.0,,United Kingdom,False
218100,556012,15044B,,-27,2011-06-08 11:45:00,0.0,,United Kingdom,False
218102,556013,21662,,-17,2011-06-08 11:46:00,0.0,,United Kingdom,False
218103,556014,37476,,-3,2011-06-08 11:46:00,0.0,,United Kingdom,False
218104,556015,37501,,-13,2011-06-08 11:50:00,0.0,,United Kingdom,False
218477,556046,21890,missing,-140,2011-06-08 12:56:00,0.0,,United Kingdom,False
218699,556061,20906,,-21,2011-06-08 14:04:00,0.0,,United Kingdom,False
218794,556069,84226,,-34,2011-06-08 14:41:00,0.0,,United Kingdom,False
218874,556074,22519,,-19,2011-06-08 15:14:00,0.0,,United Kingdom,False
