CustomerID,InvoiceNo,OrderRevenue,OrderQuantity,OrderDate
13267.0,574313,187.5,76.0,2011-11-03 17:45:00
13267.0,575643,137.72,56.0,2011-11-10 14:09:00
13267.0,577851,170.10000000000002,54.0,2011-11-22 11:04:00
13267.0,581059,134.10000000000002,42.0,2011-12-07 11:12:00
13267.0,C537834,5.050000000000001,2.0,2010-12-08 14:54:00
13267.0,C555345,3.9,2.0,2011-06-02 11:51:00
13267.0,C559667,5.9,2.0,2011-07-11 13:38:00
13267.0,C576348,8.2,2.0,2011-11-14 15:40:00
13268.0,546850,151.79999999999998,153.0,2011-03-17 13:20:00
13268.0,548388,132.94,65.0,2011-03-30 16:52:00
13268.0,549787,48.980000000000004,30.0,2011-04-12 11:58:00
13268.0,551776,52.73,37.0,2011-05-04 11:23:00
13268.0,554630,93.64,85.0,2011-05-25 11:34:00
13268.0,557854,110.47999999999999,70.0,2011-06-23 11:38:00
13268.0,567043,66.5,57.0,2011-09-16 11:27:00
13268.0,573814,155.68,90.0,2011-11-01 11:31:00
13268.0,576347,8.2,2.0,2011-11-14 15:38:00
13268.0,577869,86.07,88.0,2011-11-22 11:34:00
13268.0,C548362,8.5,10.0,2011-03-30 15:40:00
13268.0,C549753,27.85,9.0,2011-04-12 11:17:00
13268.0,C554558,1.25,1.0,2011-05-25 10:24:00
13268.0,C576226,8.2,2.0,2011-11-14 13:10:00
13269.0,537058,116.05000000000001,47.0,2010-12-05 11:51:00
13269.0,538645,242.1,86.0,2010-12-13 14:52:00
13269.0,548708,177.61,230.0,2011-04-03 12:41:00
13269.0,550784,81.98,53.0,2011-04-20 13:59:00
13269.0,552007,33.46,38.0,2011-05-05 16:56:00
13269.0,556528,158.3,86.0,2011-06-13 11:36:00
13269.0,559811,93.0,36.0,2011-07-12 15:22:00
13269.0,564022,112.75999999999999,80.0,2011-08-22 12:10:00
13269.0,566393,280.4,244.0,2011-09-12 12:45:00
13269.0,569536,185.26,64.0,2011-10-04 15:44:00
13269.0,577140,55.6,18.0,2011-11-18 09:10:00
13269.0,577141,365.96,192.0,2011-11-18 09:11:00
13269.0,579144,96.52,118.0,2011-11-28 13:11:00
13269.0,581415,116.52000000000001,108.0,2011-12-08 14:53:00
13271.0,574063,104.78,126.0,2011-11-02 14:31:00
13271.0,C574065,25.08,36.0,2011-11-02 14:43:00
13272.0,566248,122.0,48.0,2011-09-11 12:06:00
13272.0,575088,92.4,16.0,2011-11-08 14:00:00
13273.0,563703,44.7,18.0,2011-08-18 14:02:00
13276.0,565087,83.3,10.0,2011-09-01 10:03:00
13276.0,570118,173.4,36.0,2011-10-07 12:44:00
13277.0,561696,75.9,116.0,2011-07-29 10:06:00
13277.0,576225,49.5,100.0,2011-11-14 13:10:00
13277.0,578343,33.0,20.0,2011-11-24 09:21:00
13278.0,573339,309.3,220.0,2011-10-30 11:49:00
13279.0,567922,75.75,21.0,2011-09-22 17:24:00
13279.0,C569966,11.45,3.0,2011-10-06 18:51:00
13280.0,540373,140.95000000000002,61.0,2011-01-06 17:10:00
13280.0,542408,234.9,142.0,2011-01-27 16:29:00
13280.0,562782,115.5,70.0,2011-08-09 13:14:00
13282.0,551653,160.8,40.0,2011-05-03 12:03:00
13282.0,577770,146.74,80.0,2011-11-21 15:33:00
13282.0,C552919,2.55,1.0,2011-05-12 11:23:00
13282.0,C567688,40.5,6.0,2011-09-21 16:48:00
13283.0,555839,25.5,30.0,2011-06-07 12:39:00
13283.0,570506,68.16,60.0,2011-10-11 09:50:00
13284.0,540993,138.8,68.0,2011-01-13 09:23:00
13285.0,544685,286.6,156.0,2011-02-22 17:13:00
13285.0,551275,379.08,226.0,2011-04-27 13:03:00
13285.0,558731,444.3,275.0,2011-07-01 14:53:00
13285.0,576771,568.14,435.0,2011-11-16 13:19:00
13291.0,559200,270.59,155.0,2011-07-07 10:36:00
13292.0,545184,76.08,40.0,2011-02-28 15:00:00
13292.0,573769,206.67000000000002,184.0,2011-11-01 10:04:00
13294.0,548780,237.0,115.0,2011-04-04 12:37:00
13294.0,555408,179.8,69.0,2011-06-03 08:54:00
13295.0,538944,120.80000000000001,46.0,2010-12-15 11:21:00
13296.0,561193,61.9,41.0,2011-07-25 13:46:00
13297.0,569363,742.0,448.0,2011-10-03 15:08:00
13297.0,576633,200.15,81.0,2011-11-16 09:27:00
13297.0,576634,39.6,24.0,2011-11-16 09:28:00
13297.0,580143,216.48,124.0,2011-12-02 09:32:00
13298.0,581385,360.0,124.0,2011-12-08 13:11:00
13299.0,546752,82.80000000000001,24.0,2011-03-16 12:55:00
13300.0,557875,209.45,91.0,2011-06-23 13:09:00
13300.0,C558326,4.95,1.0,2011-06-28 11:59:00
13301.0,544454,59.39,113.0,2011-02-20 13:13:00
13301.0,551520,88.41,57.0,2011-05-01 11:55:00
13301.0,558875,96.83,67.0,2011-07-04 13:35:00
13301.0,564718,67.39999999999999,32.0,2011-08-28 11:25:00
13302.0,559353,63.75,5.0,2011-07-07 17:56:00
13304.0,539981,165.07,153.0,2010-12-23 14:35:00
13305.0,536671,95.4,84.0,2010-12-02 12:10:00
13305.0,544195,36.3,26.0,2011-02-17 08:58:00
13305.0,546402,115.8,36.0,2011-03-11 15:22:00
13305.0,549467,70.5,42.0,2011-04-08 14:26:00
13305.0,560231,135.9,26.0,2011-07-17 10:55:00
13305.0,563454,179.55,65.0,2011-08-16 14:41:00
13305.0,565082,75.3,14.0,2011-09-01 09:15:00
13305.0,565926,254.4,216.0,2011-09-08 10:02:00
13305.0,577176,166.84,62.0,2011-11-18 11:07:00
13305.0,580684,48.4,28.0,2011-12-05 15:15:00
13307.0,563092,15.0,4.0,2011-08-11 17:14:00
13308.0,554013,294.62,154.0,2011-05-20 13:13:00
13308.0,571694,87.36,44.0,2011-10-18 14:44:00
13308.0,576905,68.76,36.0,2011-11-17 09:31:00
13308.0,C555361,3.75,1.0,2011-06-02 14:12:00
13309.0,543196,197.27,153.0,2011-02-04 12:29:00
13309.0,553490,33.5,30.0,2011-05-17 12:44:00
13309.0,566424,304.5,195.0,2011-09-12 14:15:00
13309.0,572673,91.63,33.0,2011-10-25 13:16:00
13309.0,580364,119.88,64.0,2011-12-02 16:34:00
13310.0,541590,242.1,124.0,2011-01-19 14:50:00
13310.0,553504,157.9,56.0,2011-05-17 13:26:00
13310.0,575929,246.98000000000002,150.0,2011-11-11 17:23:00
13310.0,C542094,12.75,1.0,2011-01-25 12:47:00
13310.0,C554333,8.850000000000001,3.0,2011-05-23 17:15:00
13310.0,C579892,16.6,4.0,2011-12-01 08:23:00
13311.0,559806,51.4,8.0,2011-07-12 14:26:00
13311.0,580642,29.5,10.0,2011-12-05 12:55:00
13313.0,539993,182.5,81.0,2011-01-04 10:00:00
13313.0,552288,166.60000000000002,76.0,2011-05-08 13:20:00
13313.0,560915,228.9,112.0,2011-07-21 18:19:00
13313.0,574393,218.86,114.0,2011-11-04 11:06:00
13313.0,577099,187.20000000000002,90.0,2011-11-17 16:48:00
13314.0,568394,205.14,118.0,2011-09-27 10:20:00
13314.0,570123,42.2,8.0,2011-10-07 13:09:00
13314.0,581357,64.78,65.0,2011-12-08 12:29:00
13314.0,C571893,86.8,16.0,2011-10-19 14:13:00
13316.0,561873,729.94,609.0,2011-07-31 11:48:00
13316.0,567615,355.7,437.0,2011-09-21 12:14:00
13316.0,574049,726.55,501.0,2011-11-02 13:40:00
13317.0,539082,90.0,48.0,2010-12-16 09:22:00
13317.0,539083,32.25,15.0,2010-12-16 09:23:00
13317.0,550125,277.0,130.0,2011-04-14 12:42:00
13317.0,554560,301.35,71.0,2011-05-25 10:35:00
13317.0,554561,120.2,54.0,2011-05-25 10:35:00
13317.0,569493,461.91,237.0,2011-10-04 13:35:00
13317.0,C550485,19.8,4.0,2011-04-18 14:15:00
13317.0,C556268,72.95,13.0,2011-06-09 19:34:00
13318.0,574047,86.5,118.0,2011-11-02 13:26:00
13318.0,580436,102.0,12.0,2011-12-04 12:17:00
13319.0,537889,341.25,115.0,2010-12-09 10:04:00
13319.0,537891,88.8,36.0,2010-12-09 10:05:00
13319.0,539592,14.85,3.0,2010-12-20 13:27:00
13319.0,539593,448.85,195.0,2010-12-20 13:31:00
13319.0,540015,310.3,144.0,2011-01-04 11:40:00
13319.0,543486,346.45,139.0,2011-02-09 10:24:00
13319.0,543487,152.0,56.0,2011-02-09 10:25:00
13319.0,546522,183.15,97.0,2011-03-14 12:41:00
13319.0,546523,15.0,12.0,2011-03-14 12:42:00
13319.0,548740,205.55,85.0,2011-04-04 11:34:00
13319.0,553220,325.6,148.0,2011-05-16 09:57:00
13319.0,555634,124.5,38.0,2011-06-06 12:29:00
13319.0,555635,237.2,116.0,2011-06-06 12:29:00
13319.0,557801,352.8,168.0,2011-06-23 10:14:00
13319.0,559989,200.20000000000002,80.0,2011-07-14 12:21:00
13319.0,561615,165.6,84.0,2011-07-28 12:57:00
13319.0,563723,204.74,194.0,2011-08-18 16:43:00
13319.0,566087,250.6,106.0,2011-09-09 10:24:00
13319.0,569403,308.1,150.0,2011-10-04 09:02:00
13319.0,569404,42.75,9.0,2011-10-04 09:03:00
13319.0,575656,783.95,341.0,2011-11-10 14:29:00
13319.0,575657,74.6,40.0,2011-11-10 14:30:00
13319.0,578085,118.44,163.0,2011-11-22 16:39:00
13319.0,580506,167.02,52.0,2011-12-04 13:34:00
13319.0,C537530,7.95,1.0,2010-12-07 11:47:00
13319.0,C539711,21.95,5.0,2010-12-21 12:38:00
13319.0,C543766,4.25,1.0,2011-02-11 15:18:00
13319.0,C553877,8.5,2.0,2011-05-19 14:47:00
13319.0,C556729,12.75,1.0,2011-06-14 11:37:00
13319.0,C566468,19.549999999999997,3.0,2011-09-12 18:14:00
13319.0,C566961,12.9,2.0,2011-09-15 17:04:00
13320.0,552544,168.75,123.0,2011-05-10 10:29:00
13320.0,552545,85.9,58.0,2011-05-10 10:30:00
13320.0,564437,391.06,253.0,2011-08-25 12:10:00
13320.0,567935,453.73,237.0,2011-09-22 18:07:00
13320.0,C553032,18.6,6.0,2011-05-12 19:44:00
13320.0,C569116,15.0,12.0,2011-09-30 12:52:00
13321.0,566746,169.56,96.0,2011-09-14 15:18:00
13322.0,578040,68.88,34.0,2011-11-22 14:21:00
13323.0,567097,120.30000000000001,26.0,2011-09-16 13:23:00
13323.0,574913,97.7,22.0,2011-11-07 16:00:00
13323.0,577162,137.3,30.0,2011-11-18 10:24:00
13323.0,580090,157.75,33.0,2011-12-01 14:36:00
13323.0,580993,274.8,116.0,2011-12-06 17:12:00
13324.0,538687,527.7,216.0,2010-12-14 09:50:00
13324.0,542632,460.5,424.0,2011-01-31 10:13:00
13324.0,549590,423.0,340.0,2011-04-11 10:09:00
13324.0,549595,441.15,249.0,2011-04-11 10:59:00
13324.0,554003,504.0,416.0,2011-05-20 12:17:00
13324.0,554026,445.2,340.0,2011-05-20 13:34:00
13324.0,554034,208.79999999999998,300.0,2011-05-20 14:06:00
13324.0,566255,1504.84,1176.0,2011-09-11 12:23:00
13324.0,566257,855.6,672.0,2011-09-11 12:34:00
13324.0,574303,639.72,536.0,2011-11-03 16:28:00
13324.0,C549908,32.849999999999994,3.0,2011-04-12 16:39:00
13324.0,C574912,16.3,2.0,2011-11-07 15:51:00
13325.0,567202,537.3,206.0,2011-09-19 10:36:00
13327.0,538116,303.0,100.0,2010-12-09 15:32:00
13327.0,538117,60.0,36.0,2010-12-09 15:33:00
13327.0,544196,136.5,140.0,2011-02-17 09:47:00
13327.0,547805,203.3,146.0,2011-03-25 13:35:00
13327.0,555735,255.60000000000002,272.0,2011-06-07 08:54:00
13327.0,560432,275.5,250.0,2011-07-18 15:39:00
13327.0,563818,382.3,430.0,2011-08-19 11:55:00
13327.0,573773,670.66,382.0,2011-11-01 10:21:00
13328.0,542397,514.6800000000001,300.0,2011-01-27 15:22:00
13329.0,537681,254.09999999999997,178.0,2010-12-08 10:11:00
13329.0,574964,202.92,172.0,2011-11-08 10:29:00
13329.0,C538698,13.2,24.0,2010-12-14 10:21:00
13329.0,C539600,35.400000000000006,12.0,2010-12-20 13:57:00
13330.0,542429,164.4,92.0,2011-01-28 10:08:00
13330.0,555829,269.4,290.0,2011-06-07 12:18:00
13330.0,566017,256.43,155.0,2011-09-08 12:27:00
13332.0,578812,135.6,58.0,2011-11-25 13:30:00
13334.0,543300,803.23,483.0,2011-02-07 11:42:00
13334.0,555340,520.85,223.0,2011-06-02 11:33:00
13334.0,567182,408.45000000000005,191.0,2011-09-18 15:21:00
13336.0,568069,319.94,270.0,2011-09-23 14:05:00
13338.0,558908,193.2,190.0,2011-07-05 09:06:00
13338.0,C559502,12.75,1.0,2011-07-08 14:53:00
13339.0,554124,304.75,145.0,2011-05-23 08:31:00
13340.0,545914,2605.84,1908.0,2011-03-08 11:39:00
13340.0,560257,760.59,827.0,2011-07-17 13:25:00
13340.0,560258,393.3,264.0,2011-07-17 13:26:00
13340.0,561647,2435.34,1758.0,2011-07-28 15:20:00
13340.0,564561,793.56,500.0,2011-08-26 09:55:00
13340.0,572671,235.28,156.0,2011-10-25 13:14:00
13340.0,572672,597.6800000000001,674.0,2011-10-25 13:15:00
13341.0,547568,404.4,194.0,2011-03-24 09:50:00
13343.0,556883,153.6,67.0,2011-06-15 12:24:00
13343.0,C557411,38.0,7.0,2011-06-20 11:37:00
13344.0,545719,637.25,235.0,2011-03-07 10:28:00
13344.0,569243,316.07,139.0,2011-10-03 09:44:00
13344.0,569244,176.93,97.0,2011-10-03 09:45:00
13345.0,544934,195.8,84.0,2011-02-25 09:01:00
13345.0,C545903,11.899999999999999,2.0,2011-03-08 08:34:00
13347.0,569126,118.80000000000001,72.0,2011-09-30 13:28:00
13348.0,569920,192.60000000000002,100.0,2011-10-06 17:28:00
13349.0,579256,61.239999999999995,92.0,2011-11-29 08:07:00
13350.0,567631,271.2,70.0,2011-09-21 13:33:00
13350.0,578314,203.5,74.0,2011-11-23 16:33:00
13350.0,C572109,9.95,1.0,2011-10-20 18:24:00
13351.0,569487,121.09,61.0,2011-10-04 12:55:00
13352.0,570426,158.82,142.0,2011-10-10 13:55:00
13352.0,C580179,3.75,3.0,2011-12-02 11:58:00
13354.0,568898,247.03,132.0,2011-09-29 13:17:00
13355.0,562804,497.4,210.0,2011-08-09 14:48:00
13356.0,567504,536.85,226.0,2011-09-20 14:33:00
13357.0,547867,238.83,92.0,2011-03-27 13:56:00
13358.0,546737,100.75,25.0,2011-03-16 11:52:00
13359.0,570008,349.66,142.0,2011-10-07 09:30:00
13362.0,544970,332.8,152.0,2011-02-25 11:33:00
13362.0,549300,388.66,180.0,2011-04-08 08:21:00
13362.0,571629,414.71,125.0,2011-10-18 11:18:00
13362.0,579749,467.38,282.0,2011-11-30 14:41:00
13362.0,C580917,0.65,1.0,2011-12-06 13:57:00
13363.0,572969,211.18,202.0,2011-10-27 10:46:00
13363.0,578006,157.39,209.0,2011-11-22 12:40:00
13364.0,569003,15.0,4.0,2011-09-29 18:13:00
13364.0,C569410,15.0,4.0,2011-10-04 09:48:00
13365.0,552149,398.59999999999997,191.0,2011-05-06 12:00:00
13365.0,574678,689.6,328.0,2011-11-06 12:36:00
13368.0,540279,35.400000000000006,12.0,2011-01-06 12:32:00
13368.0,547888,219.93,131.0,2011-03-28 09:59:00
13369.0,537963,201.38,194.0,2010-12-09 11:30:00
13369.0,C539602,32.63,20.0,2010-12-20 14:02:00
13370.0,536856,287.1,82.0,2010-12-03 10:26:00
13370.0,C537853,16.55,5.0,2010-12-08 15:57:00
13372.0,566261,144.42,58.0,2011-09-11 12:46:00
13373.0,545998,360.6,116.0,2011-03-08 14:35:00
13373.0,558861,317.68,132.0,2011-07-04 12:19:00
13373.0,570273,860.23,643.0,2011-10-10 10:51:00
13375.0,566317,467.57,357.0,2011-09-12 10:19:00
13376.0,550617,179.85,95.0,2011-04-19 13:03:00
13376.0,553921,263.75,129.0,2011-05-20 09:08:00
13376.0,565197,117.5,58.0,2011-09-01 16:16:00
13379.0,561288,52.150000000000006,23.0,2011-07-26 12:26:00
13379.0,569231,165.12,226.0,2011-10-02 15:18:00
13379.0,575983,77.17,93.0,2011-11-13 13:45:00
13381.0,543832,80.75,37.0,2011-02-14 10:10:00
13381.0,553386,251.0,112.0,2011-05-16 16:22:00
13381.0,560145,281.7,78.0,2011-07-15 11:04:00
13381.0,563699,280.8,156.0,2011-08-18 13:47:00
13381.0,566292,200.08,192.0,2011-09-11 15:35:00
13381.0,575040,299.20000000000005,204.0,2011-11-08 11:58:00
13381.0,C577389,12.5,2.0,2011-11-18 16:59:00
13382.0,545588,33.6,8.0,2011-03-04 10:03:00
13384.0,556781,503.55,357.0,2011-06-14 12:47:00
13384.0,562132,469.66,474.0,2011-08-03 09:40:00
13384.0,566582,604.6800000000001,556.0,2011-09-13 13:49:00
13384.0,568458,228.85000000000002,59.0,2011-09-27 11:34:00
13384.0,572737,149.76,186.0,2011-10-25 15:39:00
13384.0,575216,368.88,196.0,2011-11-09 11:04:00
13384.0,C557665,4.15,1.0,2011-06-21 18:02:00
13385.0,541123,202.5,82.0,2011-01-14 09:52:00
13388.0,561882,304.7,106.0,2011-07-31 12:52:00
13388.0,561883,13.5,2.0,2011-07-31 12:52:00
13389.0,550901,104.67,69.0,2011-04-21 12:12:00
13389.0,568218,184.6,106.0,2011-09-26 09:52:00
13389.0,579165,82.30000000000001,18.0,2011-11-28 14:01:00
13390.0,568215,34.68,12.0,2011-09-26 08:38:00
13391.0,553952,59.8,4.0,2011-05-20 10:50:00
13394.0,543054,113.1,90.0,2011-02-03 10:39:00
13394.0,546890,115.07,165.0,2011-03-17 18:18:00
13394.0,552372,73.17,111.0,2011-05-09 12:29:00
13394.0,559668,140.04,180.0,2011-07-11 13:40:00
13394.0,563369,89.22,102.0,2011-08-16 09:25:00
13394.0,567898,149.7,92.0,2011-09-22 16:20:00
13394.0,571310,287.43,365.0,2011-10-17 10:17:00
13394.0,581285,114.0,72.0,2011-12-08 11:36:00
13394.0,C574027,63.0,44.0,2011-11-02 12:32:00
13395.0,555872,137.2,196.0,2011-06-07 15:04:00
13396.0,541968,93.15,35.0,2011-01-24 13:37:00
13396.0,575701,456.52,322.0,2011-11-10 16:59:00
13396.0,C542638,16.35,3.0,2011-01-31 11:15:00
13396.0,C577147,12.75,1.0,2011-11-18 09:42:00
13397.0,540032,76.60000000000001,20.0,2011-01-04 13:50:00
13397.0,544395,206.45,67.0,2011-02-18 12:13:00
13397.0,556238,323.2,92.0,2011-06-09 15:35:00
13397.0,568594,315.94,72.0,2011-09-28 10:56:00
13397.0,C556676,4.95,1.0,2011-06-13 17:18:00
13398.0,555094,197.42,134.0,2011-05-31 13:17:00
13402.0,536819,157.8,108.0,2010-12-02 17:12:00
13402.0,562387,178.26,126.0,2011-08-04 15:51:00
13404.0,552770,217.81,99.0,2011-05-11 11:57:00
13404.0,581428,34.68,12.0,2011-12-08 15:37:00
13405.0,542146,12.75,3.0,2011-01-26 09:27:00
13405.0,553889,45.9,18.0,2011-05-19 16:31:00
13408.0,536394,141.0,112.0,2010-12-01 10:39:00
13408.0,536848,534.0,300.0,2010-12-03 09:39:00
13408.0,538631,466.8,424.0,2010-12-13 13:27:00
13408.0,539078,317.88,504.0,2010-12-16 08:10:00
13408.0,539275,205.79999999999998,116.0,2010-12-16 15:34:00
13408.0,540361,81.6,100.0,2011-01-06 15:41:00
13408.0,541883,423.36,524.0,2011-01-24 10:56:00
13408.0,542691,288.72,248.0,2011-01-31 12:34:00
13408.0,543995,376.20000000000005,412.0,2011-02-15 10:45:00
13408.0,545764,54.0,28.0,2011-03-07 12:00:00
13408.0,547500,236.29999999999998,400.0,2011-03-23 12:39:00
13408.0,547875,351.48,436.0,2011-03-27 15:40:00
13408.0,548706,186.3,122.0,2011-04-03 11:51:00
13408.0,549969,381.0,400.0,2011-04-13 14:24:00
13408.0,549971,33.0,20.0,2011-04-13 14:25:00
13408.0,551001,320.6,148.0,2011-04-26 09:31:00
13408.0,551438,370.64,700.0,2011-04-28 15:23:00
13408.0,553213,636.64,372.0,2011-05-16 09:49:00
13408.0,553214,264.3,304.0,2011-05-16 09:49:00
13408.0,553215,104.47999999999999,16.0,2011-05-16 09:50:00
13408.0,553216,132.8,100.0,2011-05-16 09:52:00
13408.0,555351,279.0,440.0,2011-06-02 12:37:00
13408.0,556783,272.16,172.0,2011-06-14 13:15:00
13408.0,556785,102.0,24.0,2011-06-14 13:17:00
13408.0,556786,109.20000000000002,124.0,2011-06-14 13:18:00
13408.0,558077,160.26,320.0,2011-06-26 10:59:00
13408.0,558909,456.15999999999997,400.0,2011-07-05 09:10:00
13408.0,559818,215.9,138.0,2011-07-12 16:37:00
13408.0,561073,733.84,408.0,2011-07-24 15:46:00
13408.0,562260,267.1,380.0,2011-08-03 15:38:00
13408.0,562261,119.52,100.0,2011-08-03 15:38:00
13408.0,563014,179.76,300.0,2011-08-11 12:17:00
13408.0,564019,330.02,324.0,2011-08-22 11:54:00
13408.0,564538,259.18,126.0,2011-08-25 15:21:00
13408.0,565093,349.4,152.0,2011-09-01 10:38:00
13408.0,566228,179.0,100.0,2011-09-11 10:52:00
13408.0,566229,144.84,54.0,2011-09-11 10:53:00
13408.0,566722,287.6,276.0,2011-09-14 12:51:00
13408.0,568187,801.94,748.0,2011-09-25 14:32:00
13408.0,568195,40.0,100.0,2011-09-25 14:41:00
13408.0,569479,804.12,720.0,2011-10-04 12:41:00
13408.0,572870,93.6,48.0,2011-10-26 13:22:00
13408.0,572871,287.0,320.0,2011-10-26 13:24:00
13408.0,572874,261.42,172.0,2011-10-26 13:28:00
13408.0,572879,118.44,100.0,2011-10-26 13:34:00
13408.0,574280,234.70000000000002,436.0,2011-11-03 14:47:00
13408.0,575256,354.0,124.0,2011-11-09 11:58:00
13408.0,576768,564.2,424.0,2011-11-16 13:13:00
13408.0,577820,418.0,300.0,2011-11-22 09:24:00
13408.0,578127,360.4,136.0,2011-11-23 10:36:00
13408.0,579150,489.6,348.0,2011-11-28 13:25:00
13408.0,580096,157.16,244.0,2011-12-01 14:55:00
13408.0,580894,335.4,212.0,2011-12-06 12:41:00
13408.0,581215,250.24,300.0,2011-12-08 09:05:00
13408.0,C536827,20.85,3.0,2010-12-02 17:31:00
13408.0,C539274,8.5,2.0,2010-12-16 15:31:00
13408.0,C544414,7.5,2.0,2011-02-18 14:54:00
13408.0,C557478,12.75,3.0,2011-06-20 13:52:00
13408.0,C559351,60.0,100.0,2011-07-07 17:42:00
13408.0,C560221,8.5,2.0,2011-07-15 15:23:00
13408.0,C561619,3.3,2.0,2011-07-28 13:31:00
13408.0,C564592,13.16,4.0,2011-08-26 11:27:00
13410.0,544582,51.839999999999996,36.0,2011-02-21 14:38:00
13410.0,555576,140.4,200.0,2011-06-05 15:52:00
13410.0,568235,68.22,118.0,2011-09-26 11:39:00
13410.0,576606,201.60000000000002,224.0,2011-11-15 15:33:00
13411.0,564330,140.9,48.0,2011-08-24 13:57:00
13414.0,561711,194.52,132.0,2011-07-29 11:45:00
13416.0,567329,173.0,36.0,2011-09-19 14:43:00
13416.0,572924,403.5,90.0,2011-10-27 08:56:00
13417.0,553720,95.4,12.0,2011-05-18 16:26:00
13417.0,580540,138.75,25.0,2011-12-05 08:49:00
13418.0,536624,92.4,40.0,2010-12-02 10:45:00
13418.0,536626,12.6,6.0,2010-12-02 10:46:00
13418.0,538180,102.8,32.0,2010-12-10 09:53:00
13418.0,539016,26.4,100.0,2010-12-15 13:49:00
13418.0,539017,15.8,4.0,2010-12-15 13:50:00
13418.0,548659,42.5,39.0,2011-04-01 14:19:00
13418.0,552724,157.92,148.0,2011-05-11 10:29:00
13418.0,552725,72.0,40.0,2011-05-11 10:30:00
13418.0,553863,144.63,185.0,2011-05-19 14:05:00
13418.0,558375,48.3,18.0,2011-06-28 16:02:00
13418.0,558376,13.2,24.0,2011-06-28 16:03:00
13418.0,559155,88.32,108.0,2011-07-06 15:49:00
13418.0,559156,49.8,12.0,2011-07-06 15:50:00
13418.0,562592,96.33,85.0,2011-08-07 15:43:00
13418.0,565235,142.02,98.0,2011-09-02 09:43:00
13418.0,567066,35.9,14.0,2011-09-16 12:17:00
13418.0,570292,17.85,3.0,2011-10-10 11:59:00
13418.0,579037,20.16,100.0,2011-11-28 10:23:00
13418.0,C554006,64.8,24.0,2011-05-20 12:25:00
13418.0,C567543,6.09,21.0,2011-09-21 10:19:00
13419.0,570121,70.76,56.0,2011-10-07 12:49:00
13420.0,557736,34.8,24.0,2011-06-22 11:35:00
13420.0,559826,70.05,23.0,2011-07-13 08:48:00
13420.0,C559140,17.4,12.0,2011-07-06 13:42:00
13420.0,C561606,2.1,1.0,2011-07-28 12:10:00
13421.0,544673,365.75,201.0,2011-02-22 15:46:00
13421.0,573385,540.02,442.0,2011-10-30 14:21:00
13421.0,C544674,2.1,1.0,2011-02-22 15:48:00
13422.0,569846,1462.38,738.0,2011-10-06 13:42:00
13422.0,C571862,24.75,5.0,2011-10-19 13:45:00
13425.0,544337,353.4,234.0,2011-02-18 08:34:00
13425.0,558043,275.3,210.0,2011-06-24 13:28:00
13425.0,564197,244.24,176.0,2011-08-23 17:13:00
13426.0,539004,202.5,54.0,2010-12-15 12:43:00
13426.0,540453,83.24,136.0,2011-01-07 11:54:00
13426.0,548340,112.08,148.0,2011-03-30 14:23:00
13426.0,550264,186.3,74.0,2011-04-15 12:05:00
13426.0,556288,81.94,53.0,2011-06-10 09:23:00
13426.0,566245,309.35,89.0,2011-09-11 11:59:00
13426.0,569842,477.40000000000003,202.0,2011-10-06 13:28:00
13426.0,575965,145.20000000000002,126.0,2011-11-13 12:32:00
13426.0,579439,148.0,116.0,2011-11-29 13:29:00
13426.0,581477,142.98,64.0,2011-12-09 08:59:00
13426.0,C569113,83.0,20.0,2011-09-30 12:50:00
13427.0,552312,142.56,140.0,2011-05-08 15:58:00
13427.0,563018,163.78,313.0,2011-08-11 12:53:00
13427.0,577515,97.84,164.0,2011-11-20 13:02:00
13428.0,579456,71.98,41.0,2011-11-29 14:20:00
13429.0,568211,237.23999999999998,788.0,2011-09-25 15:59:00
13429.0,570405,69.0,152.0,2011-10-10 12:51:00
13429.0,572211,74.28,84.0,2011-10-21 12:25:00
13429.0,579261,263.0,304.0,2011-11-29 09:10:00
13430.0,566737,125.36999999999999,105.0,2011-09-14 14:26:00
13430.0,577598,253.5,262.0,2011-11-21 08:19:00
13430.0,C567961,8.3,2.0,2011-09-23 09:16:00
13431.0,566319,573.12,316.0,2011-09-12 11:25:00
13431.0,569333,67.72,22.0,2011-10-03 13:49:00
13435.0,555509,42.83,115.0,2011-06-03 17:07:00
13435.0,562466,110.75999999999999,248.0,2011-08-05 11:49:00
13435.0,563916,126.0,200.0,2011-08-21 13:43:00
13435.0,568203,161.42,58.0,2011-09-25 15:15:00
13435.0,572899,171.9,125.0,2011-10-26 14:50:00
13435.0,576604,443.64,439.0,2011-11-15 15:23:00
13435.0,580518,141.13000000000002,179.0,2011-12-04 14:45:00
13436.0,581233,41.3,6.0,2011-12-08 10:33:00
13437.0,555368,692.5,228.0,2011-06-02 14:30:00
13437.0,557861,128.20000000000002,48.0,2011-06-23 12:13:00
13437.0,562100,189.8,60.0,2011-08-02 14:00:00
13437.0,565220,90.9,38.0,2011-09-01 18:20:00
13437.0,575089,289.86,178.0,2011-11-08 14:02:00
13437.0,576598,220.60000000000002,72.0,2011-11-15 15:05:00
13437.0,578822,348.86,282.0,2011-11-25 14:00:00
13439.0,548176,112.42,76.0,2011-03-29 14:20:00
13441.0,566077,150.72,172.0,2011-09-09 09:38:00
13447.0,574342,133.15,135.0,2011-11-04 10:10:00
13447.0,574661,238.70000000000002,80.0,2011-11-06 11:56:00
