CustomerID,Hour,Day,Weekend,Orders,Revenue
13447.0,13,16,False,1,306.71000000000004
13448.0,10,1,False,2,241.4
13448.0,11,5,False,1,144.6
13448.0,12,20,False,1,440.1
13448.0,12,21,False,1,29.75
13448.0,12,23,False,1,516.2
13448.0,14,10,False,1,90.2
13448.0,15,10,False,1,2.95
13448.0,16,13,False,1,15.8
13449.0,8,16,False,1,145.95000000000002
13450.0,10,7,True,1,99.48
13450.0,11,13,True,1,211.44
13450.0,12,19,False,1,99.48
13450.0,14,1,False,1,190.68
13450.0,14,11,True,1,124.74000000000001
13450.0,19,5,False,1,148.2
13451.0,15,9,True,1,181.67
13451.0,15,13,True,1,245.6
13451.0,15,15,False,1,317.12
13451.0,16,5,False,1,400.75
13451.0,18,12,False,1,261.53
13453.0,9,23,False,1,79.2
13453.0,9,27,False,1,101.5
13455.0,11,15,False,1,178.1
13455.0,13,8,False,1,285.63
13455.0,16,14,False,1,31.85
13456.0,8,17,False,1,54.8
13456.0,9,22,False,1,114.85
13456.0,10,18,False,1,141.0
13456.0,15,7,False,1,212.20000000000002
13456.0,15,16,False,1,37.04
13456.0,19,9,False,1,8.5
13458.0,10,3,False,1,371.01
13458.0,10,27,False,2,931.08
13458.0,11,5,False,1,364.48
13458.0,11,6,False,1,932.51
13458.0,11,25,False,1,352.41
13458.0,12,1,False,1,206.52
13458.0,12,6,False,1,15.850000000000001
13458.0,12,15,False,1,621.5
13458.0,12,23,False,1,106.68
13458.0,13,7,False,1,396.0
13458.0,13,12,False,1,507.36
13458.0,15,2,False,1,477.02000000000004
13458.0,15,9,False,1,149.4
13458.0,15,16,False,1,233.63
13458.0,15,18,False,1,8.75
13458.0,16,21,False,1,33.2
13460.0,9,21,False,1,60.78
13460.0,17,10,False,1,10.5
13461.0,9,1,False,1,397.0
13461.0,10,29,False,1,536.8000000000001
13461.0,11,24,True,1,288.0
13462.0,11,1,False,1,64.2
13462.0,19,9,False,1,8.25
13464.0,15,12,False,1,389.83
13466.0,15,31,False,1,9.95
13466.0,16,8,False,1,45.4
13467.0,10,29,False,1,84.92
13467.0,16,3,False,1,439.99
13468.0,7,13,False,1,73.12
13468.0,8,1,False,1,19.9
13468.0,8,8,False,1,46.5
13468.0,9,5,False,1,72.8
13468.0,9,19,False,1,253.8
13468.0,9,26,False,1,84.72
13468.0,10,1,False,2,164.5
13468.0,10,8,False,2,105.72
13468.0,10,11,False,1,62.7
13468.0,10,24,False,1,42.3
13468.0,10,25,False,1,77.3
13468.0,10,27,False,1,8.5
13468.0,11,2,False,1,111.0
13468.0,11,15,False,1,134.88
13468.0,11,16,False,1,102.75
13468.0,11,31,False,1,61.9
13468.0,12,2,False,1,104.6
13468.0,12,8,True,1,15.0
13468.0,12,10,False,1,25.5
13468.0,12,17,True,1,46.13
13468.0,13,6,False,1,102.95
13468.0,14,10,False,2,235.95000000000002
13468.0,14,12,False,1,52.9
13468.0,14,18,False,1,75.14999999999999
13468.0,14,22,True,1,88.6
13468.0,14,27,False,1,32.7
13468.0,15,1,False,2,253.7
13468.0,15,5,False,1,341.9
13468.0,15,10,False,1,85.17999999999999
13468.0,15,25,False,1,76.3
13468.0,16,5,False,1,99.36
13468.0,16,15,False,1,9.95
13468.0,16,21,False,1,118.27
13468.0,17,24,False,1,82.2
13468.0,17,28,False,1,73.0
13470.0,14,1,False,1,49.5
13470.0,17,16,False,1,115.5
13471.0,9,18,False,1,288.73
13471.0,11,4,True,1,437.92
13471.0,13,23,True,1,487.25
13471.0,15,8,False,1,92.24000000000001
13473.0,8,11,False,1,108.19999999999999
13473.0,11,10,False,1,34.94
13474.0,13,17,True,1,143.89
13475.0,9,23,False,1,401.32
13475.0,12,6,False,1,171.4
13475.0,12,14,False,1,191.1
13475.0,13,1,False,1,108.30000000000001
13476.0,12,14,False,1,168.1
13476.0,14,3,False,1,280.35
13476.0,15,10,False,1,7.95
13477.0,9,13,False,1,136.92000000000002
13477.0,12,2,False,1,17.4
13477.0,12,21,False,1,47.7
13477.0,12,22,False,1,76.5
13477.0,13,12,False,1,38.25
13477.0,13,24,True,1,17.4
13477.0,16,2,False,1,7.95
13479.0,10,23,False,1,119.25
13479.0,11,19,False,1,114.6
13479.0,16,25,False,1,9.95
13481.0,9,4,False,1,8.5
13481.0,9,25,False,1,161.94
13481.0,9,28,False,1,353.96999999999997
13481.0,13,23,False,1,269.61
13481.0,15,6,False,1,4.25
13481.0,15,31,False,1,215.8
13482.0,17,21,False,1,67.05
13483.0,11,5,False,1,10.2
13484.0,16,12,False,1,313.8
13485.0,13,20,False,1,156.7
13486.0,13,3,False,1,423.99
13486.0,13,22,False,1,64.65
13486.0,17,7,False,1,91.9
13487.0,12,13,False,1,149.2
13487.0,14,21,False,1,158.65
13487.0,16,10,False,1,171.10000000000002
13488.0,8,4,False,1,246.3
13488.0,10,11,False,1,296.21000000000004
13488.0,10,24,False,1,355.23
13488.0,10,27,False,1,205.45000000000002
13488.0,11,12,False,1,888.73
13488.0,11,17,False,1,445.45
13488.0,11,18,False,2,189.51
13488.0,12,13,False,1,255.98000000000002
13488.0,12,21,False,1,4.95
13488.0,13,7,False,1,646.7
13488.0,13,28,False,1,132.56
13488.0,14,16,False,1,44.849999999999994
13488.0,14,22,False,1,337.3
13488.0,14,27,False,1,368.28
13488.0,17,30,False,1,2.95
13489.0,10,18,False,1,21.6
13489.0,13,26,False,1,46.8
13491.0,8,19,False,1,127.37
13491.0,9,11,False,1,73.35
13491.0,9,15,False,1,35.31
13491.0,10,15,False,1,61.8
13491.0,10,26,False,1,110.0
13491.0,12,2,False,1,10.5
13491.0,12,6,False,1,22.62
13491.0,13,21,False,1,38.6
13491.0,14,2,False,1,69.05
13491.0,14,4,False,1,60.48
13492.0,8,1,False,1,307.0
13492.0,10,9,False,1,262.5
13492.0,14,26,False,1,495.34000000000003
13493.0,16,25,False,1,40.35
13494.0,11,1,False,1,91.26
13495.0,10,4,False,1,524.8
13495.0,11,2,False,1,288.84000000000003
13495.0,11,15,False,1,234.0
13495.0,13,8,False,1,31.650000000000002
13495.0,15,6,False,1,381.5
13495.0,15,21,False,1,102.0
13496.0,10,15,False,1,271.6
13496.0,10,29,False,1,55.2
13496.0,17,16,False,1,35.400000000000006
13497.0,9,2,False,1,84.30000000000001
13497.0,11,6,False,2,109.1
13499.0,8,15,False,1,96.85000000000001
13499.0,9,27,False,1,88.86
13499.0,11,22,False,1,221.64
13499.0,14,28,False,1,184.5
13499.0,15,6,False,1,9.2
13499.0,15,10,False,1,289.62
13499.0,18,6,False,1,2.95
13500.0,10,11,False,1,30.0
13500.0,12,9,False,1,196.8
13500.0,15,16,False,1,213.5
13500.0,17,3,False,1,194.9
13501.0,18,24,False,1,889.59
13502.0,9,20,False,1,114.60000000000001
13502.0,10,23,False,1,13.919999999999998
13503.0,13,29,False,1,56.9
13504.0,13,6,False,1,167.62
13505.0,11,3,False,1,42.8
13505.0,11,28,False,1,463.56
13505.0,12,3,False,1,16.75
13505.0,12,21,False,1,330.85
13505.0,12,26,True,1,262.85
13505.0,15,13,False,1,18.65
13505.0,15,31,False,1,391.26
13505.0,16,2,False,1,22.650000000000002
13506.0,12,5,True,1,159.75
13506.0,13,27,False,1,68.7
13506.0,15,31,False,1,2.75
13507.0,11,17,True,1,501.96
13507.0,13,6,False,1,222.26000000000002
13507.0,15,2,False,1,200.64000000000001
13507.0,15,24,False,1,149.58
13508.0,11,10,True,1,31.8
13509.0,13,28,False,1,60.0
13509.0,13,30,False,1,79.08
13510.0,9,9,False,1,260.3
13510.0,13,8,False,1,208.3
13510.0,13,25,False,1,303.3
13510.0,14,5,False,1,196.75
13512.0,10,24,False,1,63.5
13513.0,11,5,False,1,117.30000000000001
13514.0,9,27,False,1,81.4
13515.0,10,6,False,1,103.80000000000001
13515.0,11,28,False,1,292.28000000000003
13515.0,13,14,True,1,72.0
13515.0,15,14,False,1,101.86
13516.0,11,15,False,1,41.3
13516.0,12,28,False,1,238.70000000000002
13516.0,13,18,False,1,271.36
13517.0,8,13,False,1,603.33
13517.0,10,24,False,1,15.6
13517.0,11,11,False,1,351.8
13517.0,11,25,False,1,424.25
13518.0,10,15,False,1,275.14
13519.0,18,22,False,1,43.25
13520.0,10,3,False,1,88.5
13520.0,10,8,False,1,286.2
13520.0,10,12,False,1,284.40000000000003
13520.0,12,19,False,1,254.64000000000001
13520.0,12,25,False,1,201.8
13520.0,14,25,False,1,159.3
13521.0,13,8,False,1,166.57
13521.0,14,4,True,1,183.6
13521.0,15,29,False,1,132.21
13522.0,15,9,False,1,87.4
13523.0,8,24,False,2,524.04
13523.0,9,16,False,1,23.45
13523.0,10,24,False,1,352.32
13523.0,14,8,False,1,234.31
13523.0,15,6,True,1,183.64000000000001
13524.0,12,4,False,1,73.0
13524.0,12,19,False,1,75.0
13524.0,12,30,False,1,146.16000000000003
13524.0,12,30,True,1,121.32000000000001
13524.0,15,19,True,1,88.50000000000001
13527.0,11,17,False,1,70.05000000000001
13527.0,12,6,True,1,109.03
13527.0,12,11,True,3,342.4
13527.0,12,14,True,1,263.7
13527.0,12,22,True,1,190.20000000000002
13527.0,13,26,False,1,102.58
13529.0,11,19,False,1,118.2
13531.0,15,8,False,1,250.25
13531.0,16,18,False,1,162.0
13532.0,12,6,True,1,66.59
13533.0,11,10,False,1,78.2
13533.0,12,17,False,2,68.77
13534.0,9,1,False,1,399.40000000000003
13534.0,9,6,False,1,207.7
13534.0,9,7,False,1,286.40000000000003
13534.0,9,13,False,1,314.0
13534.0,10,3,False,1,7.94
13534.0,10,8,False,2,160.1
13534.0,10,13,False,1,95.3
13534.0,10,21,False,2,314.15
13534.0,10,24,False,1,317.40000000000003
13534.0,10,26,False,2,336.65
13534.0,10,28,False,1,245.25
13534.0,11,2,False,1,3.3
13534.0,11,17,False,2,708.4
13534.0,11,23,False,1,31.35
13534.0,12,5,False,1,22.880000000000003
13534.0,12,7,False,1,171.0
13534.0,12,24,False,1,237.65
13534.0,13,4,False,1,20.51
13534.0,13,24,False,1,20.51
13534.0,13,31,False,1,12.48
13534.0,14,7,False,1,336.40000000000003
13534.0,15,2,False,1,6.71
13534.0,15,11,False,1,0.85
13534.0,15,16,False,2,263.7
13534.0,15,23,False,2,474.9
13534.0,15,29,False,1,362.0
13534.0,15,30,False,1,2.93
13534.0,16,27,False,3,97.35000000000001
13534.0,16,28,False,1,7.5
13534.0,17,14,False,1,3.3
13534.0,17,17,False,1,2.08
13534.0,19,24,False,1,7.95
13536.0,8,18,False,1,258.59
13536.0,11,4,True,1,484.23
13536.0,11,20,True,1,316.01
13536.0,13,13,True,1,481.42
13536.0,13,25,True,1,326.53000000000003
13536.0,14,30,False,1,225.79000000000002
13536.0,16,8,False,1,259.35
13538.0,7,10,False,1,337.5
13538.0,8,11,False,1,159.0
13538.0,10,28,False,1,166.8
13538.0,13,6,False,1,99.0
13538.0,14,9,False,1,115.2
13538.0,16,27,False,1,290.1
13538.0,17,14,False,1,95.4
13539.0,10,15,False,1,191.9
13539.0,13,13,False,1,87.95
13539.0,15,3,False,1,94.5
13544.0,11,31,False,1,66.5
13544.0,12,13,False,1,50.26
13546.0,12,23,False,1,86.7
13546.0,14,17,False,1,89.95
13546.0,14,27,True,1,104.53
13548.0,11,10,True,1,131.83
13548.0,14,4,True,1,247.57
13549.0,9,14,False,1,86.0
13549.0,9,31,False,1,71.45
13549.0,10,12,False,1,30.200000000000003
13549.0,13,11,False,1,107.80000000000001
13549.0,13,20,False,1,89.85000000000001
13549.0,13,22,True,1,150.60000000000002
13549.0,16,6,False,1,70.15
13549.0,16,24,False,1,2.08
13552.0,10,28,False,3,443.3
13552.0,11,8,False,1,19.92
13552.0,11,14,False,2,358.90000000000003
13552.0,12,13,False,2,337.0
13552.0,14,19,False,1,4.25
13552.0,15,4,False,1,198.32
13552.0,15,5,False,1,368.8
13552.0,15,18,False,2,663.64
13552.0,16,6,False,1,14.99
13552.0,17,27,False,1,15.3
13555.0,11,22,True,2,613.8
13555.0,12,27,False,2,1936.6299999999999
13557.0,12,4,False,1,135.07999999999998
13557.0,15,11,False,1,236.28
13558.0,11,4,True,1,71.7
13558.0,11,9,True,1,77.33
13558.0,12,16,False,1,91.22
13558.0,13,2,True,1,128.65
13560.0,13,2,False,1,70.85000000000001
13561.0,12,8,True,1,97.73999999999998
13562.0,10,19,False,1,461.7
13562.0,12,8,False,1,384.62
13562.0,15,21,False,1,553.5
13563.0,14,16,False,1,164.75
13563.0,17,22,False,1,205.67
13564.0,16,20,False,1,263.81
13564.0,17,6,False,1,177.70000000000002
13565.0,14,9,True,1,64.05
13565.0,14,20,True,1,58.88
13566.0,11,30,True,1,209.37
13566.0,12,18,True,1,372.69
13568.0,14,19,True,1,64.0
13569.0,12,7,False,1,39.55
13569.0,13,22,False,1,108.48
13570.0,13,10,True,1,71.37
13571.0,10,27,True,1,150.7
13571.0,11,4,False,1,91.56
13571.0,11,8,False,1,159.69
13571.0,12,2,True,1,165.31
13571.0,12,8,False,1,40.0
13571.0,12,13,True,1,174.52
13571.0,12,26,False,1,70.94
13571.0,12,31,False,1,75.62
13571.0,13,1,False,1,138.94
13571.0,13,27,False,1,68.2
13571.0,14,20,False,1,104.66
13571.0,14,31,False,1,95.59
13572.0,11,18,False,1,886.77
13573.0,14,20,False,1,98.19
13573.0,14,31,False,1,8.850000000000001
13575.0,9,30,False,1,116.56
13575.0,11,12,False,1,112.61
13575.0,11,29,False,1,99.3
13575.0,13,16,False,1,97.25
13575.0,14,16,False,1,73.25
13576.0,11,5,True,1,17.85
13576.0,11,11,False,1,6.45
13576.0,11,23,False,2,90.69
13576.0,12,4,True,1,15.8
13576.0,12,19,False,1,94.85000000000001
13576.0,14,4,False,1,38.9
13576.0,14,6,False,1,76.6
13576.0,14,10,False,1,42.12
13576.0,15,2,False,1,17.85
13576.0,15,29,False,2,59.97
13576.0,17,1,False,1,11.75
13577.0,9,12,False,1,29.3
13577.0,10,12,False,1,287.0
13577.0,10,14,False,1,288.6
13577.0,11,8,False,1,329.90000000000003
13577.0,15,14,False,1,290.6
13579.0,8,25,False,1,193.1
13579.0,16,5,True,1,155.75
13581.0,14,3,False,1,51.35000000000001
13583.0,10,7,False,1,394.71
13584.0,12,6,True,1,32.6
13587.0,11,8,False,1,66.0
13587.0,12,7,False,1,669.1999999999999
13587.0,14,27,False,1,299.4
13588.0,9,14,False,1,47.519999999999996
13588.0,9,26,False,1,131.18
13588.0,10,21,False,1,93.7
13588.0,10,24,False,1,35.400000000000006
13588.0,11,1,False,1,138.18
13588.0,12,9,False,1,35.1
13588.0,15,11,False,1,191.54000000000002
13588.0,15,29,False,1,49.300000000000004
13589.0,12,13,False,1,60.349999999999994
13589.0,12,25,False,1,207.65
13590.0,9,24,False,1,213.44
13590.0,10,12,False,1,137.95
13590.0,12,19,False,1,129.3
13590.0,12,28,False,1,236.94
13590.0,13,9,False,1,142.26
13590.0,16,14,False,1,301.42
13590.0,17,21,False,1,1.65
13591.0,12,6,False,1,310.9
13591.0,12,18,False,1,305.4
13591.0,13,19,False,1,139.9
13592.0,9,4,False,1,29.85
13592.0,9,18,False,1,32.849999999999994
13592.0,14,20,True,1,10.95
13592.0,15,10,False,1,27.7
13593.0,10,20,True,1,223.0
13593.0,12,21,False,1,46.8
13593.0,12,30,False,1,145.4
13593.0,13,23,False,1,184.55
13593.0,16,7,False,1,269.6
13594.0,10,18,False,1,221.19
13596.0,11,27,True,1,148.37
13596.0,12,4,True,1,104.17999999999999
13598.0,14,23,True,2,126.36
13599.0,8,18,False,1,79.9
13599.0,9,3,False,1,250.57999999999998
13599.0,9,12,False,2,153.19
13599.0,9,16,False,2,428.62
13599.0,9,29,False,2,118.96000000000001
13599.0,10,8,False,1,51.839999999999996
13599.0,11,10,False,1,9.95
13599.0,11,14,False,1,3.9
13599.0,12,1,False,1,9.24
13599.0,12,6,False,1,134.60000000000002
13599.0,12,10,False,1,17.700000000000003
13599.0,13,7,False,1,76.18
13599.0,14,1,False,1,383.45
13599.0,14,25,False,1,300.42
13599.0,15,6,False,1,122.8
13599.0,15,16,False,1,127.46000000000001
13599.0,15,22,False,1,171.6
13599.0,19,8,False,1,21.0
13600.0,15,31,False,1,42.8
13601.0,16,12,False,1,210.31
13601.0,17,25,False,1,166.4
13602.0,11,6,False,1,232.79
13603.0,15,13,True,1,69.05
13606.0,11,1,False,1,25.5
13606.0,12,10,True,1,67.48
13606.0,17,10,False,1,19.919999999999998
13607.0,16,30,True,1,411.77
13610.0,13,5,True,1,34.5
13610.0,14,10,True,2,44.3
13610.0,14,21,True,1,86.65
13610.0,14,27,True,1,62.8
13610.0,15,16,True,1,85.74
13610.0,15,17,True,1,95.55
13610.0,15,27,True,1,77.69
13611.0,10,15,False,1,115.65
13611.0,12,22,False,1,104.4
13611.0,14,11,True,1,142.1
13614.0,12,13,False,1,30.65
13614.0,14,11,True,1,90.65
13614.0,14,15,False,1,247.21
13614.0,14,28,False,1,229.39000000000001
13615.0,8,25,False,1,154.05
13617.0,12,12,True,1,14.26
13617.0,13,18,False,1,55.35
13617.0,13,30,True,1,47.06
13618.0,11,19,True,1,116.14
13621.0,8,15,False,1,22.77
13623.0,11,3,True,1,14.45
13623.0,11,9,False,1,9.95
13623.0,12,9,False,1,27.990000000000002
13623.0,12,15,False,1,19.9
13623.0,13,15,False,1,63.3
13623.0,13,17,False,1,47.2
13623.0,16,13,False,1,68.98
13626.0,10,1,False,1,114.95
13627.0,9,17,False,1,204.61
13627.0,9,19,False,1,30.12
13627.0,11,11,False,1,12.75
13627.0,12,21,False,1,245.52
13627.0,13,16,False,1,338.92
13627.0,14,11,False,1,30.52
13627.0,15,22,False,1,1.7
13629.0,7,2,False,1,765.0
13629.0,8,20,False,1,83.31
13629.0,9,9,False,1,821.0
13629.0,9,26,False,1,895.0
13629.0,10,7,False,1,537.0
13629.0,11,13,False,1,821.0
13629.0,11,14,False,1,642.0
13629.0,12,5,False,1,660.0
13629.0,13,16,False,1,716.0
13629.0,13,19,True,1,778.0
13629.0,18,1,False,1,821.0
13630.0,10,25,True,1,17.0
13630.0,10,26,False,1,9.96
13630.0,11,3,False,1,5.9
13630.0,12,27,True,1,41.1
13630.0,13,8,False,1,43.2
13630.0,15,4,True,1,34.0
13630.0,15,8,False,1,119.23
13631.0,11,15,False,2,200.0
13631.0,16,17,False,1,100.0
13631.0,17,17,False,1,80.0
13632.0,8,28,False,1,442.67
13632.0,10,15,False,1,240.96
13632.0,11,20,False,1,198.0
13632.0,12,19,True,2,119.65
13632.0,15,10,True,1,95.58
13634.0,12,14,False,1,381.74
13634.0,13,6,True,1,165.53
13634.0,13,25,False,1,96.6
13634.0,15,16,True,1,236.85
13634.0,16,11,False,1,156.52
13635.0,10,3,False,1,423.11
13636.0,8,5,False,1,7.5
13636.0,9,24,False,1,46.199999999999996
13636.0,10,3,False,1,235.13
13636.0,12,1,False,1,191.25
13636.0,14,9,False,1,78.6
13636.0,14,27,True,1,67.8
13637.0,13,5,True,1,209.95
13637.0,13,18,False,1,70.1
13637.0,13,27,False,1,205.31
13638.0,10,24,False,1,110.03999999999999
13639.0,13,26,False,1,602.66
13642.0,12,8,True,1,113.58
13643.0,10,2,False,1,120.5
13643.0,11,7,False,1,87.9
13643.0,15,8,False,1,176.44
13644.0,10,27,False,1,303.26
13644.0,11,26,False,2,809.92
13644.0,14,23,False,1,82.1
13647.0,9,19,False,1,283.3
13647.0,12,30,False,1,175.6
13647.0,13,17,False,1,111.4
13647.0,13,29,False,1,163.28
13649.0,11,28,False,1,50.4
13649.0,14,8,False,1,170.85
13650.0,9,4,False,2,335.3
13650.0,9,18,False,1,21.9
13650.0,12,12,False,1,299.24
13650.0,12,17,False,1,113.4
13650.0,12,23,False,1,183.54000000000002
13650.0,14,16,False,1,214.70000000000002
13651.0,12,31,False,1,15.9
13652.0,8,25,False,1,160.86
13652.0,9,6,False,1,174.9
13652.0,9,28,False,1,139.35
13654.0,10,22,True,1,167.0
13654.0,12,11,False,1,59.7
13654.0,13,17,True,1,287.22
13654.0,14,11,False,1,241.95
13654.0,16,27,False,1,520.58
13655.0,9,12,False,1,173.05
13655.0,14,17,False,1,219.42
13656.0,10,28,False,1,140.07
13656.0,15,6,False,1,85.45
13657.0,12,22,True,1,19.8
13657.0,12,29,False,1,76.2
13658.0,10,30,False,2,401.4
13658.0,11,26,False,1,50.7
13658.0,13,15,False,2,848.43
13658.0,17,19,False,1,488.9
13659.0,12,18,False,1,272.84000000000003
13659.0,12,23,True,1,393.69
13659.0,19,26,False,1,4.2
13662.0,9,10,False,1,1.65
13662.0,10,16,False,1,2.08
13662.0,12,15,False,1,236.18
13662.0,13,11,False,1,140.6
13662.0,13,25,False,1,90.9
13662.0,14,1,False,1,6.25
13663.0,15,13,False,1,54.02
13666.0,15,10,False,1,18.95
13667.0,15,13,False,1,52.97
13668.0,10,9,True,1,11.45
13668.0,11,9,True,1,71.25
13668.0,11,17,False,1,17.67
13668.0,12,3,False,2,137.09
13668.0,12,5,True,1,85.75
13668.0,12,7,False,2,117.71000000000001
13668.0,12,8,False,1,13.11
13668.0,12,12,True,1,28.6
13668.0,12,16,False,1,45.36
13668.0,12,17,False,2,679.36
13668.0,12,18,False,1,228.21
13668.0,12,26,False,2,201.32
13668.0,12,29,False,1,221.69
13668.0,13,3,False,1,117.0
13668.0,13,4,False,1,105.95
13668.0,13,11,False,1,5.85
13668.0,13,21,False,1,54.3
13668.0,14,11,False,1,4.25
13668.0,14,22,True,1,129.9
13668.0,14,26,True,1,76.35
13668.0,14,27,True,1,52.35
13668.0,15,13,False,1,122.16
13668.0,17,26,False,1,3.75
13669.0,11,13,False,1,48.150000000000006
13670.0,15,25,True,1,231.92000000000002
13672.0,12,10,False,1,14.85
13672.0,13,11,False,4,74.25
13673.0,12,21,False,1,140.4
13673.0,15,7,False,1,82.11
13675.0,12,11,False,1,17.700000000000003
13675.0,12,28,False,1,194.2
13678.0,10,11,False,1,17.28
13680.0,10,7,False,1,1205.61
13680.0,12,6,False,1,1205.6100000000001
13680.0,13,8,False,1,155.0
13680.0,13,31,False,1,491.87
13680.0,14,4,False,1,523.19
13681.0,11,2,True,1,248.95000000000002
13681.0,11,22,False,1,68.65
13681.0,15,7,False,1,108.01
13681.0,15,13,True,1,115.07000000000001
13682.0,14,5,True,1,42.5
13684.0,10,27,True,2,21.15
13685.0,10,17,False,1,0.39
13685.0,12,10,False,1,632.16
13685.0,13,25,False,1,594.36
13686.0,9,10,False,1,51.0
13689.0,13,7,False,1,895.0
13690.0,15,11,False,1,120.80000000000001
13692.0,8,3,False,1,14.95
13692.0,10,10,False,1,14.95
13692.0,11,15,False,1,304.74
13692.0,12,17,True,1,147.05
13693.0,15,18,False,2,24.799999999999997
13694.0,8,4,False,1,282.72
13694.0,9,1,False,1,169.68
13694.0,9,4,False,1,1703.52
13694.0,9,6,False,3,1655.9
13694.0,9,16,False,1,944.8
13694.0,9,25,False,1,1790.0
13694.0,9,31,False,2,278.4
13694.0,10,1,False,1,645.6
13694.0,10,5,False,1,117.44
13694.0,10,13,False,1,382.5
13694.0,10,25,False,1,192.95
13694.0,10,29,False,1,2275.0
13694.0,11,10,False,2,1432.0
13694.0,11,13,False,1,828.61
13694.0,11,14,False,2,2965.6
13694.0,11,18,False,1,1225.0
13694.0,12,1,False,1,366.12
13694.0,12,4,False,1,694.72
13694.0,12,8,True,1,228.95999999999998
13694.0,12,15,False,2,1166.8
13694.0,12,22,False,2,2684.8
13694.0,12,28,False,2,3412.21
13694.0,12,30,False,1,1737.72
13694.0,13,3,False,1,881.0
13694.0,13,5,False,1,897.6
13694.0,13,24,False,3,3760.63
13694.0,13,26,False,1,306.0
13694.0,14,23,False,1,1320.0
13694.0,15,25,False,1,958.34
13694.0,16,5,False,1,50.4
13694.0,16,21,False,2,1191.44
13694.0,17,16,False,1,426.96000000000004
13694.0,19,9,False,1,775.55
13695.0,10,3,False,1,82.2
13695.0,11,12,False,1,40.2
13695.0,11,19,False,1,146.28
13695.0,11,25,False,1,41.1
13695.0,12,7,False,1,70.80000000000001
13695.0,13,26,False,1,76.32000000000001
13695.0,14,2,False,1,237.42000000000002
13695.0,14,3,False,1,64.68
13695.0,14,8,False,1,220.86
13695.0,15,5,False,1,25.08
13695.0,15,17,True,1,47.7
13695.0,15,22,False,1,35.400000000000006
13695.0,15,25,False,1,59.879999999999995
13697.0,9,1,False,1,91.36
13699.0,16,7,False,1,247.98000000000002
13700.0,11,8,False,1,7.44
13700.0,11,12,False,1,102.3
13700.0,11,13,True,1,123.9
13700.0,11,16,False,1,234.04
13700.0,12,8,False,1,224.98
13700.0,13,13,False,1,70.17
13700.0,13,13,True,1,129.6
13700.0,13,16,True,1,28.740000000000002
13700.0,13,18,False,1,168.96
13703.0,13,25,False,1,99.5
13704.0,10,24,False,1,154.29
13704.0,10,27,False,1,159.8
13704.0,12,12,False,1,137.16
13704.0,14,12,False,1,50.1
13704.0,14,17,False,1,132.56
13704.0,15,4,True,1,109.30000000000001
13704.0,15,13,False,1,242.78
13704.0,15,19,False,1,57.120000000000005
13704.0,16,21,False,1,126.4
13704.0,18,6,False,1,12.75
13705.0,10,1,False,1,30.6
13705.0,12,2,False,1,47.7
13706.0,9,10,False,1,97.2
13707.0,13,28,False,1,221.81
13707.0,18,17,False,1,61.45
13708.0,13,13,True,1,128.4
13709.0,9,24,False,2,197.9
13709.0,10,6,False,1,208.75
13709.0,10,30,False,1,199.05
13709.0,11,3,False,3,268.58
13709.0,13,31,False,1,15.8
13709.0,14,4,False,1,228.87
13709.0,14,5,False,2,370.97
13709.0,14,9,False,1,1.25
13709.0,14,28,False,1,113.30000000000001
13709.0,15,21,False,1,371.71000000000004
13709.0,18,12,False,1,1.65
13710.0,8,8,False,1,78.47999999999999
13711.0,10,5,False,2,176.4
13712.0,12,7,False,1,27.900000000000002
13715.0,8,2,False,1,42.9
13715.0,10,13,False,1,7.5
13715.0,12,5,False,1,271.0
13715.0,12,12,True,1,89.4
13715.0,17,6,False,1,5.0
13715.0,19,3,False,1,109.05000000000001
13716.0,13,15,False,1,54.8
13717.0,8,3,False,1,88.11
13717.0,9,13,False,1,180.95
13717.0,13,14,False,1,119.82
13717.0,14,7,False,1,162.52
13717.0,14,14,False,1,178.36
13717.0,15,20,False,2,123.25999999999999
13718.0,11,17,False,1,74.05000000000001
13718.0,13,7,False,1,162.5
13719.0,12,18,False,1,27.2
13719.0,15,6,True,1,197.01999999999998
13719.0,15,13,False,1,125.64
13719.0,15,24,False,1,88.64
13720.0,9,30,False,1,205.4
13720.0,12,15,False,1,134.7
13720.0,14,14,False,1,12.75
13720.0,15,15,False,1,50.25000000000001
13721.0,14,3,False,1,295.59000000000003
13722.0,11,2,False,1,392.75
13722.0,12,31,True,2,322.78
13722.0,15,11,False,1,6.25
13723.0,17,6,False,1,76.9
13725.0,10,21,False,1,35.16
13725.0,11,20,True,1,71.75
13725.0,11,29,False,1,58.85
13725.0,12,4,False,1,422.25
13725.0,12,27,True,1,9.75
13725.0,15,7,False,1,147.78
13725.0,15,28,False,1,62.5
13725.0,16,23,False,1,38.1
13725.0,16,24,False,1,82.5
13726.0,10,1,False,1,620.3
13726.0,11,31,False,1,158.16
13727.0,9,11,False,1,44.7
13727.0,12,6,True,1,104.85
13728.0,10,3,False,1,113.1
13728.0,10,25,False,1,123.2
13728.0,10,28,False,1,87.3
13728.0,12,2,False,1,115.2
13728.0,12,24,False,1,144.6
13728.0,12,30,False,1,153.0
13730.0,8,27,False,1,85.05
13730.0,12,1,False,1,108.15
13731.0,10,7,False,1,135.05
13731.0,14,4,False,1,162.35
13732.0,15,11,False,1,200.5
13735.0,11,15,False,1,222.19
13735.0,11,17,False,1,125.1
