CustomerID,Country,TotalRevenue,OrderCount
13455.0,United Kingdom,495.58,3
13456.0,United Kingdom,568.39,6
13458.0,United Kingdom,5707.400000000001,17
13460.0,United Kingdom,71.28,2
13461.0,United Kingdom,1221.8,3
13462.0,United Kingdom,72.45,2
13464.0,United Kingdom,389.83,1
13466.0,United Kingdom,55.349999999999994,2
13467.0,United Kingdom,524.91,2
13468.0,United Kingdom,3341.73,39
13470.0,United Kingdom,165.0,2
13471.0,United Kingdom,1306.14,4
13473.0,United Kingdom,143.14,2
13474.0,United Kingdom,143.89,1
13475.0,United Kingdom,872.12,4
13476.0,United Kingdom,456.4,3
13477.0,United Kingdom,342.12,7
13479.0,United Kingdom,243.8,3
13481.0,United Kingdom,1014.07,6
13482.0,United Kingdom,67.05,1
13483.0,United Kingdom,10.2,1
13484.0,United Kingdom,313.8,1
13485.0,United Kingdom,156.7,1
13486.0,United Kingdom,580.54,3
13487.0,United Kingdom,478.95000000000005,3
13488.0,United Kingdom,4420.45,16
13489.0,United Kingdom,68.4,2
13491.0,United Kingdom,609.08,10
13492.0,Switzerland,1064.84,3
13493.0,Switzerland,40.35,1
13494.0,United Kingdom,91.26,1
13495.0,United Kingdom,1562.79,6
13496.0,United Kingdom,362.2,3
13497.0,United Kingdom,193.4,3
13499.0,United Kingdom,893.62,7
13500.0,United Kingdom,635.2,4
13501.0,Switzerland,889.59,1
13502.0,United Kingdom,128.52,2
13503.0,United Kingdom,56.9,1
13504.0,United Kingdom,167.62,1
13505.0,Switzerland,1549.3700000000001,8
13506.0,United Kingdom,231.2,3
13507.0,United Kingdom,1074.44,4
13508.0,United Kingdom,31.8,1
13509.0,United Kingdom,139.07999999999998,2
13510.0,United Kingdom,968.65,4
13512.0,United Kingdom,63.5,1
13513.0,United Kingdom,117.30000000000001,1
13514.0,United Kingdom,81.4,1
13515.0,United Kingdom,569.94,4
13516.0,United Kingdom,551.36,3
13517.0,United Kingdom,1394.98,4
13518.0,United Kingdom,275.14,1
13519.0,United Kingdom,43.25,1
13520.0,Switzerland,1274.8400000000001,6
13521.0,United Kingdom,482.38,3
13522.0,United Kingdom,87.4,1
13523.0,United Kingdom,1317.76,6
13524.0,United Kingdom,503.98,5
13527.0,United Kingdom,1077.96,8
13529.0,United Kingdom,118.2,1
13531.0,United Kingdom,412.25,2
13532.0,United Kingdom,66.59,1
13533.0,United Kingdom,146.97,3
13534.0,United Kingdom,5478.04,40
13536.0,United Kingdom,2351.92,7
13538.0,United Kingdom,1263.0,7
13539.0,United Kingdom,374.35,3
13544.0,United Kingdom,116.76,2
13546.0,United Kingdom,281.18,3
13548.0,United Kingdom,379.4,2
13549.0,United Kingdom,608.13,8
13552.0,United Kingdom,2424.42,15
13555.0,United Kingdom,2550.43,4
13557.0,United Kingdom,371.36,2
13558.0,United Kingdom,368.9,4
13560.0,United Kingdom,70.85000000000001,1
13561.0,United Kingdom,97.73999999999998,1
13562.0,United Kingdom,1399.82,3
13563.0,United Kingdom,370.42,2
13564.0,United Kingdom,441.51,2
13565.0,United Kingdom,122.93,2
13566.0,United Kingdom,582.0600000000001,2
13568.0,United Kingdom,64.0,1
13569.0,United Kingdom,148.03,2
13570.0,United Kingdom,71.37,1
13571.0,United Kingdom,1335.73,12
13572.0,United Kingdom,886.77,1
13573.0,United Kingdom,107.03999999999999,2
13575.0,United Kingdom,498.97,5
13576.0,United Kingdom,472.83,13
13577.0,United Kingdom,1225.4,5
13579.0,United Kingdom,348.85,2
13581.0,United Kingdom,51.35000000000001,1
13583.0,United Kingdom,394.71,1
13584.0,United Kingdom,32.6,1
13587.0,United Kingdom,1034.6,3
13588.0,United Kingdom,721.9200000000001,8
13589.0,United Kingdom,268.0,2
13590.0,United Kingdom,1162.96,7
13591.0,United Kingdom,756.2,3
13592.0,United Kingdom,101.35,4
13593.0,United Kingdom,869.35,5
13594.0,United Kingdom,221.19,1
13596.0,United Kingdom,252.55,2
13598.0,United Kingdom,126.36,2
13599.0,United Kingdom,2461.39,21
13600.0,United Kingdom,42.8,1
13601.0,United Kingdom,376.71,2
13602.0,United Kingdom,232.79,1
13603.0,United Kingdom,69.05,1
13606.0,United Kingdom,112.9,3
13607.0,United Kingdom,411.77,1
13610.0,United Kingdom,487.23,8
13611.0,United Kingdom,362.15000000000003,3
13614.0,United Kingdom,597.9,4
13615.0,United Kingdom,154.05,1
13617.0,United Kingdom,116.67,3
13618.0,United Kingdom,116.14,1
13621.0,United Kingdom,22.77,1
13623.0,United Kingdom,251.77,7
13626.0,United Kingdom,114.95,1
13627.0,United Kingdom,864.14,7
13629.0,United Kingdom,7539.31,11
13630.0,United Kingdom,270.39,7
13631.0,United Kingdom,380.0,4
13632.0,United Kingdom,1096.8600000000001,6
13634.0,United Kingdom,1037.24,5
13635.0,United Kingdom,423.11,1
13636.0,United Kingdom,626.48,6
13637.0,United Kingdom,485.36,3
13638.0,United Kingdom,110.03999999999999,1
13639.0,United Kingdom,602.66,1
13642.0,United Kingdom,113.58,1
13643.0,United Kingdom,384.84000000000003,3
13644.0,United Kingdom,1195.28,4
13647.0,United Kingdom,733.58,4
13649.0,United Kingdom,221.25,2
13650.0,United Kingdom,1168.08,7
13651.0,United Kingdom,15.9,1
13652.0,United Kingdom,475.11,3
13654.0,United Kingdom,1276.45,5
13655.0,United Kingdom,392.46999999999997,2
13656.0,United Kingdom,225.52,2
13657.0,United Kingdom,96.0,2
13658.0,United Kingdom,1789.43,6
13659.0,United Kingdom,670.73,3
13662.0,United Kingdom,477.65999999999997,6
13663.0,United Kingdom,54.02,1
13666.0,United Kingdom,18.95,1
13667.0,United Kingdom,52.97,1
13668.0,United Kingdom,2530.43,27
13669.0,United Kingdom,48.150000000000006,1
13670.0,United Kingdom,231.92000000000002,1
13672.0,United Kingdom,89.1,5
13673.0,United Kingdom,222.51,2
13675.0,United Kingdom,211.9,2
13678.0,United Kingdom,17.28,1
13680.0,United Kingdom,3581.28,5
13681.0,United Kingdom,540.6800000000001,4
13682.0,United Kingdom,42.5,1
13684.0,United Kingdom,21.15,2
13685.0,United Kingdom,1226.91,3
13686.0,United Kingdom,51.0,1
13689.0,United Kingdom,895.0,1
13690.0,United Kingdom,120.80000000000001,1
13692.0,United Kingdom,481.69000000000005,4
13693.0,United Kingdom,24.799999999999997,2
13694.0,United Kingdom,37748.97,44
13695.0,United Kingdom,1147.92,13
13697.0,United Kingdom,91.36,1
13699.0,United Kingdom,247.98000000000002,1
13700.0,United Kingdom,1090.13,9
13703.0,United Kingdom,99.5,1
13704.0,United Kingdom,1182.26,10
13705.0,United Kingdom,78.30000000000001,2
13706.0,United Kingdom,97.2,1
13707.0,United Kingdom,283.26,2
13708.0,United Kingdom,128.4,1
13709.0,United Kingdom,1977.83,15
13710.0,United Kingdom,78.47999999999999,1
13711.0,United Kingdom,176.4,2
13712.0,United Kingdom,27.900000000000002,1
13715.0,United Kingdom,524.85,6
13716.0,United Kingdom,54.8,1
13717.0,United Kingdom,853.02,7
13718.0,United Kingdom,236.55,2
13719.0,United Kingdom,438.5,4
13720.0,United Kingdom,403.1,4
13721.0,United Kingdom,295.59000000000003,1
13722.0,United Kingdom,721.78,4
13723.0,United Kingdom,76.9,1
13725.0,United Kingdom,928.64,9
13726.0,United Kingdom,778.46,2
13727.0,United Kingdom,149.55,2
13728.0,United Kingdom,736.4,6
13730.0,United Kingdom,193.2,2
13731.0,United Kingdom,297.4,2
13732.0,United Kingdom,200.5,1
13735.0,United Kingdom,922.58,6
13736.0,United Kingdom,351.99,3
13737.0,United Kingdom,275.42,1
13739.0,United Kingdom,83.4,1
13740.0,United Kingdom,38.81999999999999,1
13741.0,United Kingdom,134.76,4
13742.0,United Kingdom,1002.73,12
13743.0,United Kingdom,684.0,7
13744.0,United Kingdom,33.239999999999995,2
13745.0,United Kingdom,14.04,1
13748.0,United Kingdom,625.81,5
13750.0,United Kingdom,177.0,3
13751.0,United Kingdom,188.6,1
13752.0,United Kingdom,322.19,5
13753.0,United Kingdom,225.3,1
13754.0,United Kingdom,226.5,2
13755.0,United Kingdom,879.57,8
13756.0,United Kingdom,1355.01,12
13758.0,United Kingdom,2223.72,7
13759.0,United Kingdom,565.27,2
13760.0,United Kingdom,106.32000000000001,2
13761.0,United Kingdom,525.05,2
13762.0,United Kingdom,415.2,2
13763.0,United Kingdom,811.1,3
13764.0,United Kingdom,778.09,3
13767.0,United Kingdom,7025.650000000001,45
13769.0,United Kingdom,1037.5800000000002,9
13771.0,United Kingdom,1571.17,4
13772.0,United Kingdom,592.93,3
13774.0,United Kingdom,298.5,1
13777.0,United Kingdom,13566.79,33
13778.0,United Kingdom,54.25,1
13780.0,United Kingdom,115.2,2
13781.0,United Kingdom,44.65,1
13782.0,United Kingdom,413.75,6
13784.0,United Kingdom,1509.27,10
13786.0,United Kingdom,113.39999999999999,1
13787.0,United Kingdom,168.24,2
13790.0,United Kingdom,131.23999999999998,1
13791.0,United Kingdom,1984.32,3
13792.0,United Kingdom,143.05,2
13798.0,United Kingdom,28136.85,63
13799.0,United Kingdom,375.48,2
13800.0,United Kingdom,273.0,1
13801.0,United Kingdom,217.6,1
13802.0,United Kingdom,3876.25,5
13803.0,United Kingdom,180.15,1
13804.0,United Kingdom,1065.26,6
13805.0,United Kingdom,795.5999999999999,2
13806.0,United Kingdom,92.93,1
13807.0,United Kingdom,50.7,1
13808.0,United Kingdom,665.86,5
13809.0,Cyprus,98.7,1
13810.0,Germany,263.5,2
13812.0,Germany,206.41,3
13813.0,Germany,400.88,4
13814.0,Germany,864.8,2
13815.0,Germany,2278.41,4
13816.0,Germany,288.83000000000004,2
13817.0,Germany,180.42000000000002,2
13819.0,United Kingdom,943.85,3
13821.0,United Kingdom,154.26,2
13822.0,United Kingdom,327.58,2
13823.0,United Kingdom,195.45,2
13824.0,United Kingdom,725.3100000000001,4
13826.0,United Kingdom,183.85,2
13827.0,United Kingdom,180.60999999999999,3
13828.0,United Kingdom,86.95,1
13829.0,United Kingdom,102.0,1
13831.0,United Kingdom,1264.35,6
13832.0,United Kingdom,43.65,2
13833.0,United Kingdom,228.95,1
13835.0,United Kingdom,592.01,4
13837.0,United Kingdom,104.08000000000001,2
13838.0,United Kingdom,299.52,4
13842.0,United Kingdom,1900.8400000000001,9
13844.0,United Kingdom,245.88,1
13845.0,United Kingdom,237.98000000000002,1
13846.0,United Kingdom,363.87,4
13849.0,United Kingdom,845.13,2
13850.0,United Kingdom,1076.46,1
13851.0,United Kingdom,584.58,2
13853.0,United Kingdom,894.4,2
13854.0,United Kingdom,3683.7999999999997,25
13856.0,United Kingdom,398.6,5
13858.0,United Kingdom,133.8,1
13859.0,United Kingdom,74.49000000000001,1
13860.0,United Kingdom,862.37,5
13862.0,United Kingdom,1113.02,9
13863.0,United Kingdom,126.2,1
13865.0,United Kingdom,244.8,4
13866.0,United Kingdom,74.42999999999999,1
13867.0,United Kingdom,630.39,3
13868.0,United Kingdom,2964.5299999999997,2
13869.0,United Kingdom,1120.15,4
13870.0,United Kingdom,1403.88,9
13871.0,United Kingdom,3010.67,13
13873.0,United Kingdom,164.54000000000002,3
13874.0,United Kingdom,280.9,1
13875.0,United Kingdom,1208.7,5
13876.0,United Kingdom,15.0,1
13877.0,United Kingdom,30.24,1
13878.0,United Kingdom,868.5400000000001,1
13880.0,United Kingdom,1695.86,13
13881.0,United Kingdom,10650.38,20
13882.0,United Kingdom,792.98,5
13883.0,United Kingdom,1399.74,8
13884.0,United Kingdom,321.90000000000003,4
13885.0,United Kingdom,265.40000000000003,1
13886.0,United Kingdom,216.06,1
13887.0,United Kingdom,85.48,1
13888.0,United Kingdom,438.76,2
13889.0,United Kingdom,218.0,1
13890.0,United Kingdom,1102.49,13
13892.0,United Kingdom,310.92,4
13893.0,United Kingdom,222.4,1
13894.0,United Kingdom,268.32,4
13895.0,United Kingdom,1467.48,5
13897.0,United Kingdom,277.32,1
13898.0,United Kingdom,51.81,1
13899.0,United Kingdom,240.9,2
13900.0,United Kingdom,274.86,2
13901.0,United Kingdom,834.51,5
13904.0,United Kingdom,150.54,2
13908.0,United Kingdom,919.6,4
13911.0,United Kingdom,876.03,8
13914.0,United Kingdom,258.79,2
13917.0,United Kingdom,194.66,2
13918.0,United Kingdom,478.54,2
13919.0,Denmark,69.2,3
13922.0,United Kingdom,138.35,1
13923.0,United Kingdom,93.63000000000001,1
13924.0,United Kingdom,1329.8500000000001,11
13925.0,United Kingdom,477.09999999999997,5
13926.0,United Kingdom,128.45000000000002,1
13927.0,United Kingdom,180.25,1
13928.0,United Kingdom,191.9,4
13929.0,United Kingdom,107.55000000000001,2
13930.0,United Kingdom,274.74,2
13931.0,United Kingdom,663.73,2
13932.0,United Kingdom,91.9,1
13933.0,United Kingdom,393.9,2
13934.0,United Kingdom,381.85,1
13936.0,United Kingdom,85.62,1
13937.0,United Kingdom,49.65,1
13938.0,United Kingdom,45.06,1
13939.0,United Kingdom,215.5,4
13940.0,United Kingdom,644.01,4
13941.0,United Kingdom,1190.97,6
13946.0,United Kingdom,110.52,2
13947.0,United Kingdom,90.60000000000001,1
13948.0,United Kingdom,46.8,1
13949.0,United Kingdom,1303.94,6
13950.0,United Kingdom,445.61,5
13951.0,United Kingdom,437.18,3
13952.0,United Kingdom,1696.17,3
13953.0,United Kingdom,111.0,2
13954.0,United Kingdom,268.73,3
13955.0,United Kingdom,190.71,2
13956.0,United Kingdom,436.57,5
13958.0,United Kingdom,41.4,1
13959.0,United Kingdom,163.99,3
13960.0,United Kingdom,217.62,2
13962.0,United Kingdom,62.629999999999995,2
13963.0,United Kingdom,323.47,4
13969.0,United Kingdom,4890.35,19
13971.0,United Kingdom,1327.14,10
13972.0,United Kingdom,123.79,2
13973.0,United Kingdom,86.9,1
13974.0,United Kingdom,281.59000000000003,1
13975.0,United Kingdom,1296.64,7
13976.0,United Kingdom,214.56,1
13978.0,United Kingdom,32.78,1
13979.0,United Kingdom,523.92,1
13980.0,United Kingdom,146.64000000000001,1
13982.0,United Kingdom,1171.79,5
13983.0,United Kingdom,826.46,8
13984.0,United Kingdom,196.65,3
13985.0,United Kingdom,4747.83,16
13986.0,United Kingdom,85.96000000000001,1
13988.0,United Kingdom,2317.1,7
13989.0,United Kingdom,784.06,2
13990.0,United Kingdom,162.3,1
13991.0,United Kingdom,532.81,7
13992.0,United Kingdom,17.0,1
13993.0,United Kingdom,2768.0,12
13994.0,United Kingdom,1171.65,6
13995.0,United Kingdom,900.91,5
13999.0,United Kingdom,1718.72,12
14000.0,United Kingdom,93.6,1
14001.0,United Kingdom,1149.76,3
14002.0,United Kingdom,254.23,2
14004.0,United Kingdom,2096.84,7
14005.0,United Kingdom,1846.26,5
14006.0,United Kingdom,738.27,3
14009.0,United Kingdom,395.4,3
14012.0,United Kingdom,200.2,1
14013.0,United Kingdom,309.58,3
14014.0,United Kingdom,346.3,1
14015.0,United Kingdom,184.2,1
14016.0,Ireland,1683.08,4
14019.0,United Kingdom,468.71000000000004,4
14020.0,United Kingdom,450.26,2
14021.0,United Kingdom,339.7,3
14022.0,United Kingdom,141.14,1
14023.0,United Kingdom,242.65,2
14024.0,United Kingdom,138.25,1
14027.0,United Kingdom,69.96,1
14029.0,United Kingdom,102.0,1
14030.0,United Kingdom,752.3100000000001,7
14031.0,United Kingdom,12542.9,21
14032.0,United Kingdom,700.34,11
14034.0,United Kingdom,576.21,4
14035.0,United Kingdom,521.57,4
14036.0,United Kingdom,207.49,1
14037.0,United Kingdom,68.0,1
14038.0,United Kingdom,996.98,4
14039.0,United Kingdom,135.6,1
14040.0,United Kingdom,2845.13,14
14041.0,United Kingdom,121.78999999999999,1
14044.0,United Kingdom,269.56,4
14045.0,United Kingdom,1527.75,4
14046.0,United Kingdom,7.5,1
14047.0,United Kingdom,825.94,7
14048.0,United Kingdom,199.36,2
14049.0,United Kingdom,2468.71,6
14050.0,United Kingdom,425.22,2
14051.0,United Kingdom,8962.8,26
14052.0,United Kingdom,137.37,1
14054.0,United Kingdom,82.5,1
14055.0,United Kingdom,113.0,1
14056.0,United Kingdom,2923.36,28
14057.0,United Kingdom,3374.96,14
14059.0,United Kingdom,33.599999999999994,1
14060.0,United Kingdom,2166.68,17
14062.0,United Kingdom,1629.9,10
14064.0,United Kingdom,1211.98,6
14066.0,United Kingdom,50.7,1
14067.0,United Kingdom,101.4,2
14068.0,United Kingdom,248.85,1
14071.0,United Kingdom,474.07,9
14073.0,United Kingdom,76.52,1
14075.0,United Kingdom,122.4,2
14076.0,United Kingdom,56.01,1
14077.0,United Kingdom,190.05,5
14078.0,United Kingdom,150.48,6
14079.0,United Kingdom,31.9,1
14080.0,United Kingdom,10.2,1
14081.0,United Kingdom,554.02,4
14082.0,United Kingdom,71.75,1
14083.0,United Kingdom,329.4,7
14085.0,United Kingdom,1532.84,16
14087.0,United Kingdom,65.81,1
14088.0,United Kingdom,26995.58,12
14089.0,United Kingdom,43.05,1
14090.0,United Kingdom,76.32000000000001,1
14092.0,United Kingdom,2488.9700000000003,14
14093.0,United Kingdom,179.92000000000002,1
14096.0,United Kingdom,26447.46,17
14098.0,United Kingdom,50.99,1
14099.0,United Kingdom,944.25,12
14100.0,United Kingdom,145.95,1
14101.0,United Kingdom,2926.2,6
14102.0,United Kingdom,63.23,5
14104.0,United Kingdom,86.16,2
14105.0,United Kingdom,634.57,2
14107.0,United Kingdom,952.9,7
14108.0,United Kingdom,232.5,2
14109.0,United Kingdom,107.6,2
14110.0,United Kingdom,1509.98,9
14111.0,United Kingdom,157.25,2
14112.0,United Kingdom,1947.41,10
14113.0,United Kingdom,1783.88,8
14114.0,United Kingdom,282.28,2
14116.0,United Kingdom,410.22,5
14117.0,United Kingdom,30.0,1
14121.0,United Kingdom,1218.74,5
14124.0,United Kingdom,256.32,1
14125.0,United Kingdom,1083.39,3
14126.0,United Kingdom,102.75000000000001,1
14127.0,United Kingdom,550.4,3
14128.0,United Kingdom,335.78,2
14129.0,United Kingdom,396.4,5
14130.0,United Kingdom,189.09,1
14132.0,United Kingdom,1256.4,11
14133.0,United Kingdom,381.57,3
14135.0,United Kingdom,2528.97,14
14138.0,United Kingdom,580.44,2
14139.0,United Kingdom,146.1,1
14140.0,United Kingdom,298.83,2
14141.0,United Kingdom,386.05,5
14142.0,United Kingdom,114.53,1
14143.0,United Kingdom,15.0,1
14146.0,United Kingdom,2918.06,6
14147.0,United Kingdom,81.6,1
14148.0,United Kingdom,157.2,1
14149.0,United Kingdom,348.84000000000003,2
14150.0,United Kingdom,138.06,2
14152.0,United Kingdom,227.59,2
14154.0,United Kingdom,566.0,2
14156.0,Ireland,64008.32,59
14157.0,United Kingdom,278.01,2
14158.0,United Kingdom,237.28,1
14159.0,United Kingdom,2866.97,13
14161.0,United Kingdom,684.62,3
14162.0,United Kingdom,72.05,2
14163.0,United Kingdom,423.62,4
14164.0,United Kingdom,1333.72,2
14165.0,United Kingdom,41.03,1
14167.0,United Kingdom,322.4,4
14171.0,United Kingdom,203.73000000000002,1
14173.0,United Kingdom,256.66,3
14174.0,United Kingdom,96.16,1
14175.0,United Kingdom,1690.76,6
14176.0,United Kingdom,309.95000000000005,4
14177.0,United Kingdom,94.1,3
14178.0,United Kingdom,641.47,7
14179.0,United Kingdom,325.93,2
14180.0,United Kingdom,1589.0,26
14184.0,United Kingdom,129.69,1
14188.0,United Kingdom,1675.45,9
14189.0,United Kingdom,1542.71,14
14191.0,United Kingdom,2654.39,12
14193.0,United Kingdom,94.74000000000001,1
14194.0,United Kingdom,5230.81,27
14195.0,United Kingdom,90.8,1
14196.0,United Kingdom,291.79999999999995,1
14198.0,United Kingdom,322.4,6
14199.0,United Kingdom,175.2,1
14201.0,United Kingdom,342.6,7
14204.0,United Kingdom,75.78,1
14205.0,United Kingdom,579.95,3
14206.0,United Kingdom,55.48,2
14208.0,United Kingdom,58.099999999999994,1
14209.0,United Kingdom,1089.68,6
14210.0,United Kingdom,720.9300000000001,7
14211.0,United Kingdom,1393.21,10
14212.0,United Kingdom,729.2,1
14213.0,United Kingdom,832.2,1
14214.0,United Kingdom,446.41,5
14215.0,United Kingdom,610.16,6
14216.0,United Kingdom,541.81,4
14217.0,United Kingdom,1043.26,21
14218.0,United Kingdom,120.76,1
14219.0,United Kingdom,25.08,1
14220.0,United Kingdom,168.05,2
14221.0,United Kingdom,2154.12,9
14222.0,United Kingdom,179.05,1
14223.0,United Kingdom,584.88,4
14224.0,United Kingdom,613.54,4
14226.0,United Kingdom,1377.54,5
14227.0,United Kingdom,2217.62,11
14229.0,United Kingdom,805.65,5
14231.0,United Kingdom,578.08,5
14232.0,United Kingdom,566.6700000000001,7
14233.0,United Kingdom,853.01,4
14234.0,United Kingdom,394.33,4
14235.0,United Kingdom,2097.56,5
14236.0,United Kingdom,110.1,2
14237.0,United Kingdom,42.05,1
14238.0,United Kingdom,50.0,1
14239.0,United Kingdom,1888.3600000000001,13
14240.0,United Kingdom,525.48,2
14241.0,United Kingdom,121.0,1
14242.0,United Kingdom,235.70000000000002,2
14243.0,United Kingdom,1519.48,12
14245.0,United Kingdom,776.18,4
14246.0,United Kingdom,563.25,3
14247.0,United Kingdom,75.35,1
14248.0,United Kingdom,19.8,1
14250.0,United Kingdom,758.76,3
14251.0,United Kingdom,2013.06,5
14256.0,United Kingdom,574.4,2
14257.0,United Kingdom,1565.1100000000001,5
14258.0,United Kingdom,5899.08,9
14259.0,United Kingdom,33.0,1
14261.0,United Kingdom,480.62,2
14262.0,United Kingdom,705.95,6
14264.0,United Kingdom,237.77,3
14267.0,United Kingdom,1499.24,7
14270.0,United Kingdom,186.2,1
14271.0,United Kingdom,59.6,1
14272.0,United Kingdom,272.28,2
14273.0,United Kingdom,443.12,4
14276.0,United Kingdom,814.25,5
14277.0,France,977.17,3
14280.0,United Kingdom,30.15,1
14282.0,United Kingdom,3061.52,15
14284.0,United Kingdom,499.7,3
14285.0,United Kingdom,1510.67,4
14286.0,United Kingdom,1574.2,4
14287.0,United Kingdom,44.63,2
14288.0,United Kingdom,211.65,2
14289.0,United Kingdom,702.1,6
14290.0,United Kingdom,1346.02,6
14291.0,United Kingdom,1824.04,10
14292.0,United Kingdom,2002.97,9
14293.0,United Kingdom,573.15,4
14295.0,United Kingdom,73.9,2
14297.0,United Kingdom,809.96,5
14298.0,United Kingdom,26834.34,41
14299.0,United Kingdom,3815.08,17
14301.0,United Kingdom,225.97,2
14304.0,United Kingdom,270.4,2
14305.0,United Kingdom,845.8,3
14306.0,United Kingdom,1300.55,3
14307.0,United Kingdom,1681.45,6
14309.0,United Kingdom,1036.06,10
14311.0,United Kingdom,169.0,2
14312.0,United Kingdom,1206.3500000000001,6
14314.0,United Kingdom,32.4,1
14315.0,United Kingdom,1614.73,7
14317.0,United Kingdom,329.0,1
14320.0,United Kingdom,344.49,3
14321.0,United Kingdom,861.33,5
14323.0,United Kingdom,385.02000000000004,3
14326.0,United Kingdom,32.0,1
14327.0,United Kingdom,294.25,1
14329.0,United Kingdom,3437.76,11
14331.0,United Kingdom,158.43,1
14332.0,United Kingdom,406.86,3
14333.0,United Kingdom,202.9,1
14334.0,United Kingdom,1311.3700000000001,8
14335.0,Germany,133.99,2
14336.0,United Kingdom,899.27,4
14338.0,United Kingdom,369.0,2
14339.0,United Kingdom,136.56,1
14340.0,United Kingdom,30.0,1
14341.0,United Kingdom,1418.48,8
14342.0,United Kingdom,207.5,3
14344.0,United Kingdom,607.95,7
14345.0,United Kingdom,64.7,1
14346.0,United Kingdom,461.97,2
14348.0,United Kingdom,153.3,1
14349.0,United Kingdom,56.49,1
14350.0,United Kingdom,131.59,2
14351.0,United Kingdom,51.0,1
14352.0,United Kingdom,548.02,4
14353.0,United Kingdom,71.1,1
14354.0,United Kingdom,77.7,2
14355.0,United Kingdom,75.9,1
14356.0,United Kingdom,543.99,4
14357.0,United Kingdom,103.97,1
14359.0,United Kingdom,468.46000000000004,4
14360.0,United Kingdom,1415.6100000000001,4
14362.0,United Kingdom,73.2,1
14364.0,United Kingdom,2465.7400000000002,7
14367.0,United Kingdom,6119.0,19
14368.0,United Kingdom,120.6,1
14371.0,United Kingdom,74.4,1
14373.0,United Kingdom,51.05,1
14375.0,United Kingdom,119.85,1
14377.0,United Kingdom,217.9,2
14379.0,United Kingdom,134.78,2
14381.0,United Kingdom,110.6,1
14382.0,United Kingdom,231.84,1
14383.0,United Kingdom,560.63,3
14385.0,United Kingdom,131.55,3
14386.0,United Kingdom,66.9,1
14387.0,United Kingdom,743.72,3
14388.0,United Kingdom,2400.4900000000002,10
14389.0,United Kingdom,970.74,5
14390.0,United Kingdom,3226.11,10
14393.0,United Kingdom,67.95,1
14395.0,United Kingdom,1369.97,10
14396.0,United Kingdom,184.44,2
14397.0,United Kingdom,415.75,13
14400.0,United Kingdom,70.35000000000001,1
14401.0,United Kingdom,1778.8999999999999,13
14403.0,United Kingdom,1062.9,4
14404.0,United Kingdom,967.35,6
14406.0,United Kingdom,72.2,1
14407.0,United Kingdom,753.25,5
14408.0,United Kingdom,264.21999999999997,3
14409.0,United Kingdom,537.95,4
14410.0,United Kingdom,502.28000000000003,14
14411.0,United Kingdom,617.0,1
14412.0,United Kingdom,436.58,3
14413.0,United Kingdom,64.95,1
14414.0,United Kingdom,468.48,7
14415.0,United Kingdom,3887.69,18
14416.0,United Kingdom,68.8,2
14418.0,United Kingdom,528.25,3
14419.0,United Kingdom,444.75,6
14420.0,United Kingdom,168.38,1
14421.0,United Kingdom,150.54,2
14422.0,United Kingdom,2575.67,6
14423.0,United Kingdom,265.2,1
14424.0,United Kingdom,322.08,1
14426.0,United Kingdom,2033.81,13
14427.0,United Kingdom,165.04000000000002,2
14428.0,United Kingdom,541.48,7
14431.0,United Kingdom,289.95,2
14432.0,United Kingdom,1018.88,6
14434.0,United Kingdom,1164.0,6
14436.0,United Kingdom,34.2,1
14437.0,United Kingdom,32.4,1
14438.0,United Kingdom,124.4,1
14439.0,Greece,1884.04,1
14440.0,United Kingdom,1458.07,5
14441.0,United Kingdom,786.65,7
14443.0,United Kingdom,735.71,4
14446.0,United Kingdom,474.78000000000003,4
14447.0,United Kingdom,528.75,5
14448.0,United Kingdom,102.0,2
14449.0,United Kingdom,517.29,4
14450.0,United Kingdom,268.71,3
14451.0,United Kingdom,419.05,2
14452.0,United Kingdom,142.4,2
14453.0,United Kingdom,44.55,1
14456.0,United Kingdom,1385.65,11
14457.0,United Kingdom,33.6,1
14459.0,United Kingdom,1141.7,1
14460.0,United Kingdom,221.28,4
14461.0,United Kingdom,835.11,3
14462.0,United Kingdom,776.52,11
14463.0,United Kingdom,259.79999999999995,2
14465.0,United Kingdom,469.90000000000003,3
14466.0,United Kingdom,1336.75,7
14467.0,United Kingdom,280.81,4
14470.0,United Kingdom,211.2,2
14472.0,United Kingdom,729.52,8
14473.0,United Kingdom,26.1,1
14474.0,United Kingdom,418.49,2
14475.0,United Kingdom,505.46000000000004,4
14476.0,United Kingdom,125.94999999999999,1
14477.0,United Kingdom,1311.39,5
14479.0,United Kingdom,152.60000000000002,2
14480.0,United Kingdom,128.57,1
14481.0,United Kingdom,196.20000000000002,2
14482.0,United Kingdom,1223.31,6
14483.0,United Kingdom,48.400000000000006,2
14484.0,United Kingdom,204.58,1
14485.0,United Kingdom,102.01,1
14487.0,United Kingdom,855.3100000000001,7
14488.0,United Kingdom,838.01,2
14489.0,United Kingdom,379.3,1
14491.0,United Kingdom,72.3,2
14493.0,United Kingdom,725.08,6
14495.0,United Kingdom,104.0,2
14496.0,United Kingdom,391.89,2
14497.0,United Kingdom,300.7,2
14498.0,United Kingdom,728.87,5
14499.0,United Kingdom,556.46,3
14500.0,United Kingdom,182.7,2
14501.0,United Kingdom,107.7,2
14502.0,United Kingdom,1059.36,11
